Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
308.69	300.00	13.340	0.074963	12.198	14.685	82.549	28.100	37.986	450.88	0.049000	11.811	0.037095	vapor
309.69	300.00	13.292	0.075236	12.227	14.723	82.671	28.137	38.009	451.63	0.048656	11.841	0.037232	vapor
310.69	300.00	13.244	0.075508	12.256	14.761	82.794	28.174	38.033	452.38	0.048316	11.872	0.037369	vapor
311.69	300.00	13.196	0.075781	12.285	14.799	82.916	28.212	38.057	453.13	0.047978	11.902	0.037507	vapor
312.69	300.00	13.149	0.076053	12.314	14.837	83.038	28.250	38.081	453.87	0.047643	11.933	0.037644	vapor
313.69	300.00	13.102	0.076326	12.343	14.875	83.160	28.288	38.106	454.61	0.047311	11.963	0.037783	vapor
314.69	300.00	13.055	0.076598	12.372	14.914	83.281	28.326	38.131	455.35	0.046982	11.993	0.037921	vapor
315.69	300.00	13.009	0.076870	12.401	14.952	83.402	28.365	38.157	456.09	0.046656	12.024	0.038060	vapor
316.69	300.00	12.963	0.077141	12.430	14.990	83.523	28.404	38.184	456.82	0.046332	12.054	0.038200	vapor
317.69	300.00	12.918	0.077413	12.459	15.028	83.643	28.443	38.210	457.55	0.046011	12.084	0.038339	vapor
318.69	300.00	12.873	0.077684	12.488	15.066	83.763	28.483	38.238	458.28	0.045693	12.115	0.038480	vapor
319.69	300.00	12.828	0.077956	12.518	15.105	83.883	28.523	38.265	459.01	0.045377	12.145	0.038620	vapor
320.69	300.00	12.783	0.078227	12.547	15.143	84.003	28.563	38.293	459.73	0.045064	12.175	0.038761	vapor
321.69	300.00	12.739	0.078498	12.576	15.181	84.122	28.603	38.322	460.45	0.044754	12.205	0.038902	vapor
322.69	300.00	12.695	0.078768	12.606	15.219	84.241	28.644	38.351	461.17	0.044446	12.235	0.039044	vapor
323.69	300.00	12.652	0.079039	12.635	15.258	84.360	28.685	38.380	461.88	0.044141	12.266	0.039186	vapor
324.69	300.00	12.609	0.079309	12.665	15.296	84.478	28.726	38.410	462.60	0.043838	12.296	0.039329	vapor
325.69	300.00	12.566	0.079579	12.694	15.335	84.596	28.768	38.440	463.31	0.043538	12.326	0.039471	vapor
326.69	300.00	12.524	0.079849	12.723	15.373	84.714	28.809	38.471	464.02	0.043240	12.356	0.039615	vapor
327.69	300.00	12.481	0.080119	12.753	15.412	84.832	28.851	38.502	464.72	0.042945	12.386	0.039758	vapor
328.69	300.00	12.439	0.080389	12.783	15.450	84.949	28.894	38.533	465.43	0.042652	12.416	0.039902	vapor
329.69	300.00	12.398	0.080659	12.812	15.489	85.066	28.936	38.565	466.13	0.042362	12.446	0.040047	vapor
330.69	300.00	12.357	0.080928	12.842	15.527	85.183	28.979	38.597	466.83	0.042073	12.475	0.040191	vapor
331.69	300.00	12.316	0.081197	12.871	15.566	85.300	29.022	38.630	467.53	0.041787	12.505	0.040336	vapor
332.69	300.00	12.275	0.081467	12.901	15.605	85.416	29.065	38.663	468.22	0.041504	12.535	0.040482	vapor
333.69	300.00	12.235	0.081736	12.931	15.643	85.532	29.109	38.696	468.91	0.041223	12.565	0.040628	vapor
334.69	300.00	12.194	0.082005	12.961	15.682	85.648	29.153	38.730	469.61	0.040944	12.595	0.040774	vapor
335.69	300.00	12.155	0.082273	12.991	15.721	85.764	29.197	38.764	470.29	0.040667	12.624	0.040920	vapor
336.69	300.00	12.115	0.082542	13.020	15.759	85.879	29.241	38.798	470.98	0.040392	12.654	0.041067	vapor
337.69	300.00	12.076	0.082810	13.050	15.798	85.994	29.285	38.833	471.66	0.040120	12.684	0.041215	vapor
338.69	300.00	12.037	0.083079	13.080	15.837	86.109	29.330	38.868	472.35	0.039850	12.713	0.041362	vapor
339.69	300.00	11.998	0.083347	13.110	15.876	86.224	29.375	38.904	473.03	0.039582	12.743	0.041510	vapor
340.69	300.00	11.960	0.083615	13.140	15.915	86.338	29.420	38.940	473.70	0.039316	12.773	0.041659	vapor
341.69	300.00	11.921	0.083883	13.170	15.954	86.452	29.466	38.976	474.38	0.039052	12.802	0.041808	vapor
342.69	300.00	11.883	0.084151	13.200	15.993	86.566	29.511	39.012	475.05	0.038790	12.832	0.041957	vapor
343.69	300.00	11.846	0.084418	13.231	16.032	86.680	29.557	39.049	475.73	0.038531	12.861	0.042106	vapor
344.69	300.00	11.808	0.084686	13.261	16.071	86.793	29.603	39.086	476.40	0.038273	12.891	0.042256	vapor
345.69	300.00	11.771	0.084953	13.291	16.110	86.907	29.650	39.124	477.06	0.038017	12.920	0.042407	vapor
346.69	300.00	11.734	0.085221	13.321	16.149	87.020	29.696	39.161	477.73	0.037764	12.950	0.042557	vapor
347.69	300.00	11.698	0.085488	13.352	16.188	87.133	29.743	39.199	478.40	0.037512	12.979	0.042708	vapor
348.69	300.00	11.661	0.085755	13.382	16.228	87.245	29.790	39.238	479.06	0.037262	13.008	0.042860	vapor
349.69	300.00	11.625	0.086022	13.412	16.267	87.358	29.837	39.277	479.72	0.037015	13.038	0.043011	vapor
350.69	300.00	11.589	0.086289	13.443	16.306	87.470	29.884	39.316	480.38	0.036769	13.067	0.043163	vapor
351.69	300.00	11.553	0.086555	13.473	16.345	87.582	29.932	39.355	481.03	0.036525	13.096	0.043316	vapor
352.69	300.00	11.518	0.086822	13.504	16.385	87.694	29.980	39.394	481.69	0.036283	13.125	0.043469	vapor
353.69	300.00	11.483	0.087088	13.534	16.424	87.805	30.028	39.434	482.34	0.036043	13.155	0.043622	vapor
354.69	300.00	11.448	0.087355	13.565	16.464	87.917	30.076	39.474	482.99	0.035805	13.184	0.043775	vapor
355.69	300.00	11.413	0.087621	13.596	16.503	88.028	30.124	39.515	483.64	0.035568	13.213	0.043929	vapor
356.69	300.00	11.378	0.087887	13.626	16.543	88.139	30.173	39.556	484.29	0.035334	13.242	0.044084	vapor
357.69	300.00	11.344	0.088153	13.657	16.582	88.250	30.221	39.597	484.93	0.035101	13.271	0.044238	vapor
358.69	300.00	11.310	0.088419	13.688	16.622	88.360	30.270	39.638	485.58	0.034870	13.300	0.044393	vapor
359.69	300.00	11.276	0.088685	13.719	16.662	88.471	30.319	39.679	486.22	0.034641	13.329	0.044548	vapor
360.69	300.00	11.242	0.088950	13.750	16.701	88.581	30.369	39.721	486.86	0.034414	13.358	0.044704	vapor
361.69	300.00	11.209	0.089216	13.781	16.741	88.691	30.418	39.763	487.50	0.034188	13.387	0.044860	vapor
362.69	300.00	11.175	0.089482	13.812	16.781	88.801	30.468	39.806	488.14	0.033964	13.416	0.045016	vapor
363.69	300.00	11.142	0.089747	13.843	16.821	88.910	30.518	39.848	488.77	0.033742	13.445	0.045173	vapor
364.69	300.00	11.110	0.090012	13.874	16.861	89.020	30.568	39.891	489.41	0.033521	13.474	0.045330	vapor
365.69	300.00	11.077	0.090277	13.905	16.900	89.129	30.618	39.934	490.04	0.033302	13.503	0.045488	vapor
366.69	300.00	11.045	0.090542	13.936	16.940	89.238	30.668	39.978	490.67	0.033085	13.532	0.045645	vapor
367.69	300.00	11.012	0.090807	13.967	16.980	89.347	30.719	40.021	491.30	0.032869	13.560	0.045803	vapor
368.69	300.00	10.980	0.091072	13.998	17.020	89.456	30.769	40.065	491.93	0.032655	13.589	0.045962	vapor
369.69	300.00	10.948	0.091337	14.030	17.061	89.565	30.820	40.109	492.55	0.032443	13.618	0.046121	vapor
370.69	300.00	10.917	0.091602	14.061	17.101	89.673	30.871	40.153	493.18	0.032232	13.646	0.046280	vapor
371.69	300.00	10.885	0.091866	14.092	17.141	89.781	30.922	40.198	493.80	0.032023	13.675	0.046439	vapor
372.69	300.00	10.854	0.092131	14.124	17.181	89.889	30.974	40.243	494.42	0.031815	13.704	0.046599	vapor
373.69	300.00	10.823	0.092395	14.155	17.221	89.997	31.025	40.288	495.04	0.031609	13.732	0.046759	vapor
374.69	300.00	10.792	0.092660	14.187	17.262	90.105	31.077	40.333	495.66	0.031405	13.761	0.046920	vapor
375.69	300.00	10.761	0.092924	14.218	17.302	90.212	31.129	40.378	496.28	0.031202	13.789	0.047080	vapor
376.69	300.00	10.731	0.093188	14.250	17.342	90.320	31.181	40.424	496.89	0.031000	13.818	0.047242	vapor
377.69	300.00	10.701	0.093452	14.282	17.383	90.427	31.233	40.470	497.51	0.030800	13.847	0.047403	vapor
378.69	300.00	10.671	0.093716	14.314	17.423	90.534	31.285	40.516	498.12	0.030602	13.875	0.047565	vapor
379.69	300.00	10.641	0.093980	14.345	17.464	90.641	31.337	40.562	498.73	0.030405	13.903	0.047727	vapor
380.69	300.00	10.611	0.094244	14.377	17.504	90.748	31.390	40.609	499.34	0.030209	13.932	0.047890	vapor
381.69	300.00	10.581	0.094507	14.409	17.545	90.854	31.443	40.655	499.95	0.030015	13.960	0.048052	vapor
382.69	300.00	10.552	0.094771	14.441	17.586	90.961	31.495	40.702	500.55	0.029822	13.989	0.048216	vapor
383.69	300.00	10.522	0.095035	14.473	17.627	91.067	31.548	40.749	501.16	0.029631	14.017	0.048379	vapor
384.69	300.00	10.493	0.095298	14.505	17.667	91.173	31.601	40.797	501.76	0.029441	14.045	0.048543	vapor
385.69	300.00	10.464	0.095561	14.537	17.708	91.279	31.655	40.844	502.37	0.029253	14.073	0.048707	vapor
386.69	300.00	10.436	0.095825	14.569	17.749	91.385	31.708	40.892	502.97	0.029066	14.102	0.048871	vapor
387.69	300.00	10.407	0.096088	14.601	17.790	91.491	31.761	40.940	503.57	0.028880	14.130	0.049036	vapor
388.69	300.00	10.379	0.096351	14.634	17.831	91.596	31.815	40.988	504.17	0.028696	14.158	0.049201	vapor
389.69	300.00	10.350	0.096614	14.666	17.872	91.702	31.869	41.036	504.76	0.028513	14.186	0.049367	vapor
390.69	300.00	10.322	0.096877	14.698	17.913	91.807	31.923	41.084	505.36	0.028332	14.214	0.049532	vapor
391.69	300.00	10.294	0.097140	14.731	17.954	91.912	31.977	41.133	505.95	0.028151	14.242	0.049699	vapor
392.69	300.00	10.267	0.097403	14.763	17.995	92.017	32.031	41.181	506.55	0.027972	14.270	0.049865	vapor
393.69	300.00	10.239	0.097665	14.796	18.036	92.122	32.085	41.230	507.14	0.027795	14.298	0.050032	vapor
394.69	300.00	10.212	0.097928	14.828	18.078	92.226	32.139	41.279	507.73	0.027618	14.326	0.050199	vapor
395.69	300.00	10.184	0.098191	14.861	18.119	92.331	32.194	41.329	508.32	0.027443	14.354	0.050366	vapor
396.69	300.00	10.157	0.098453	14.893	18.160	92.435	32.249	41.378	508.91	0.027269	14.382	0.050534	vapor
397.69	300.00	10.130	0.098716	14.926	18.202	92.539	32.303	41.428	509.49	0.027097	14.410	0.050702	vapor
398.69	300.00	10.103	0.098978	14.959	18.243	92.644	32.358	41.478	510.08	0.026926	14.438	0.050870	vapor
399.69	300.00	10.077	0.099240	14.992	18.285	92.747	32.413	41.527	510.67	0.026756	14.466	0.051038	vapor
400.69	300.00	10.050	0.099502	15.024	18.326	92.851	32.468	41.577	511.25	0.026587	14.494	0.051207	vapor
401.69	300.00	10.024	0.099765	15.057	18.368	92.955	32.523	41.628	511.83	0.026419	14.522	0.051376	vapor
402.69	300.00	9.9973	0.10003	15.090	18.409	93.059	32.578	41.678	512.41	0.026253	14.549	0.051546	vapor
403.69	300.00	9.9712	0.10029	15.123	18.451	93.162	32.634	41.729	512.99	0.026088	14.577	0.051716	vapor
404.69	300.00	9.9452	0.10055	15.156	18.493	93.265	32.689	41.779	513.57	0.025924	14.605	0.051886	vapor
405.69	300.00	9.9194	0.10081	15.189	18.535	93.368	32.745	41.830	514.15	0.025761	14.633	0.052056	vapor
406.69	300.00	9.8937	0.10107	15.223	18.577	93.472	32.801	41.881	514.72	0.025599	14.660	0.052227	vapor
407.69	300.00	9.8682	0.10134	15.256	18.618	93.574	32.856	41.932	515.30	0.025439	14.688	0.052398	vapor
408.69	300.00	9.8427	0.10160	15.289	18.660	93.677	32.912	41.983	515.87	0.025279	14.715	0.052569	vapor
409.69	300.00	9.8175	0.10186	15.322	18.702	93.780	32.968	42.035	516.45	0.025121	14.743	0.052741	vapor
410.69	300.00	9.7923	0.10212	15.356	18.745	93.882	33.024	42.086	517.02	0.024964	14.771	0.052913	vapor
411.69	300.00	9.7673	0.10238	15.389	18.787	93.985	33.080	42.138	517.59	0.024808	14.798	0.053085	vapor
412.69	300.00	9.7424	0.10264	15.423	18.829	94.087	33.137	42.190	518.16	0.024653	14.826	0.053257	vapor
413.69	300.00	9.7177	0.10291	15.456	18.871	94.189	33.193	42.242	518.73	0.024499	14.853	0.053430	vapor
414.69	300.00	9.6931	0.10317	15.490	18.913	94.291	33.249	42.294	519.30	0.024347	14.881	0.053603	vapor
415.69	300.00	9.6686	0.10343	15.524	18.956	94.393	33.306	42.346	519.86	0.024195	14.908	0.053776	vapor
416.69	300.00	9.6443	0.10369	15.557	18.998	94.495	33.362	42.398	520.43	0.024044	14.935	0.053950	vapor
417.69	300.00	9.6200	0.10395	15.591	19.040	94.597	33.419	42.451	520.99	0.023895	14.963	0.054124	vapor
418.69	300.00	9.5959	0.10421	15.625	19.083	94.698	33.476	42.503	521.56	0.023747	14.990	0.054298	vapor
419.69	300.00	9.5720	0.10447	15.659	19.125	94.800	33.533	42.556	522.12	0.023599	15.017	0.054473	vapor
420.69	300.00	9.5481	0.10473	15.693	19.168	94.901	33.590	42.609	522.68	0.023453	15.045	0.054648	vapor
421.69	300.00	9.5244	0.10499	15.727	19.211	95.002	33.647	42.661	523.24	0.023308	15.072	0.054823	vapor
422.69	300.00	9.5008	0.10525	15.761	19.253	95.103	33.704	42.714	523.80	0.023163	15.099	0.054998	vapor
423.69	300.00	9.4773	0.10552	15.795	19.296	95.204	33.761	42.768	524.36	0.023020	15.126	0.055174	vapor
424.69	300.00	9.4540	0.10578	15.829	19.339	95.305	33.818	42.821	524.91	0.022878	15.153	0.055349	vapor
425.69	300.00	9.4307	0.10604	15.863	19.382	95.406	33.875	42.874	525.47	0.022736	15.181	0.055526	vapor
426.69	300.00	9.4076	0.10630	15.897	19.425	95.507	33.933	42.927	526.03	0.022596	15.208	0.055702	vapor
427.69	300.00	9.3846	0.10656	15.932	19.468	95.607	33.990	42.981	526.58	0.022457	15.235	0.055879	vapor
428.69	300.00	9.3617	0.10682	15.966	19.511	95.708	34.048	43.035	527.13	0.022319	15.262	0.056056	vapor
429.69	300.00	9.3390	0.10708	16.000	19.554	95.808	34.105	43.088	527.69	0.022181	15.289	0.056233	vapor
430.69	300.00	9.3163	0.10734	16.035	19.597	95.908	34.163	43.142	528.24	0.022045	15.316	0.056411	vapor
431.69	300.00	9.2938	0.10760	16.069	19.640	96.008	34.221	43.196	528.79	0.021909	15.343	0.056589	vapor
432.69	300.00	9.2714	0.10786	16.104	19.683	96.108	34.278	43.250	529.34	0.021775	15.370	0.056767	vapor
433.69	300.00	9.2490	0.10812	16.139	19.726	96.208	34.336	43.304	529.89	0.021641	15.397	0.056945	vapor
434.69	300.00	9.2268	0.10838	16.173	19.770	96.308	34.394	43.359	530.44	0.021508	15.424	0.057124	vapor
435.69	300.00	9.2048	0.10864	16.208	19.813	96.408	34.452	43.413	530.98	0.021377	15.451	0.057303	vapor
436.69	300.00	9.1828	0.10890	16.243	19.857	96.507	34.510	43.467	531.53	0.021246	15.477	0.057482	vapor
437.69	300.00	9.1609	0.10916	16.278	19.900	96.607	34.568	43.522	532.07	0.021116	15.504	0.057661	vapor
438.69	300.00	9.1391	0.10942	16.313	19.944	96.706	34.626	43.576	532.62	0.020987	15.531	0.057841	vapor
439.69	300.00	9.1175	0.10968	16.348	19.987	96.806	34.685	43.631	533.16	0.020859	15.558	0.058021	vapor
440.69	300.00	9.0959	0.10994	16.383	20.031	96.905	34.743	43.686	533.70	0.020731	15.585	0.058201	vapor
441.69	300.00	9.0745	0.11020	16.418	20.075	97.004	34.801	43.741	534.24	0.020605	15.611	0.058381	vapor
442.69	300.00	9.0532	0.11046	16.453	20.118	97.103	34.860	43.796	534.79	0.020479	15.638	0.058562	vapor
443.69	300.00	9.0319	0.11072	16.488	20.162	97.202	34.918	43.851	535.32	0.020355	15.665	0.058743	vapor
444.69	300.00	9.0108	0.11098	16.523	20.206	97.300	34.977	43.906	535.86	0.020231	15.691	0.058924	vapor
445.69	300.00	8.9898	0.11124	16.559	20.250	97.399	35.035	43.961	536.40	0.020108	15.718	0.059106	vapor
446.69	300.00	8.9689	0.11150	16.594	20.294	97.498	35.094	44.016	536.94	0.019986	15.745	0.059288	vapor
447.69	300.00	8.9480	0.11176	16.630	20.338	97.596	35.152	44.072	537.48	0.019864	15.771	0.059470	vapor
448.69	300.00	8.9273	0.11202	16.665	20.382	97.695	35.211	44.127	538.01	0.019744	15.798	0.059652	vapor
449.69	300.00	8.9067	0.11228	16.701	20.426	97.793	35.270	44.182	538.55	0.019624	15.824	0.059834	vapor
450.69	300.00	8.8862	0.11253	16.736	20.470	97.891	35.328	44.238	539.08	0.019505	15.851	0.060017	vapor
451.69	300.00	8.8657	0.11279	16.772	20.515	97.989	35.387	44.294	539.61	0.019387	15.877	0.060200	vapor
452.69	300.00	8.8454	0.11305	16.808	20.559	98.087	35.446	44.349	540.15	0.019270	15.904	0.060383	vapor
453.69	300.00	8.8252	0.11331	16.843	20.603	98.185	35.505	44.405	540.68	0.019153	15.930	0.060567	vapor
454.69	300.00	8.8050	0.11357	16.879	20.648	98.283	35.564	44.461	541.21	0.019037	15.956	0.060751	vapor
455.69	300.00	8.7850	0.11383	16.915	20.692	98.381	35.623	44.517	541.74	0.018923	15.983	0.060935	vapor
456.69	300.00	8.7650	0.11409	16.951	20.737	98.478	35.682	44.573	542.27	0.018808	16.009	0.061119	vapor
457.69	300.00	8.7452	0.11435	16.987	20.782	98.576	35.741	44.629	542.79	0.018695	16.035	0.061303	vapor
458.69	300.00	8.7254	0.11461	17.023	20.826	98.673	35.800	44.685	543.32	0.018582	16.062	0.061488	vapor
459.69	300.00	8.7058	0.11487	17.059	20.871	98.771	35.859	44.741	543.85	0.018470	16.088	0.061673	vapor
460.69	300.00	8.6862	0.11513	17.095	20.916	98.868	35.918	44.797	544.38	0.018359	16.114	0.061858	vapor
461.69	300.00	8.6667	0.11538	17.132	20.960	98.965	35.978	44.853	544.90	0.018249	16.140	0.062043	vapor
462.69	300.00	8.6473	0.11564	17.168	21.005	99.062	36.037	44.910	545.42	0.018139	16.167	0.062229	vapor
463.69	300.00	8.6280	0.11590	17.204	21.050	99.159	36.096	44.966	545.95	0.018030	16.193	0.062415	vapor
464.69	300.00	8.6088	0.11616	17.241	21.095	99.256	36.155	45.022	546.47	0.017922	16.219	0.062601	vapor
465.69	300.00	8.5897	0.11642	17.277	21.140	99.353	36.215	45.079	546.99	0.017814	16.245	0.062787	vapor
466.69	300.00	8.5706	0.11668	17.314	21.185	99.450	36.274	45.135	547.52	0.017708	16.271	0.062974	vapor
467.69	300.00	8.5517	0.11694	17.350	21.231	99.547	36.334	45.192	548.04	0.017602	16.297	0.063161	vapor
468.69	300.00	8.5328	0.11719	17.387	21.276	99.643	36.393	45.249	548.56	0.017496	16.323	0.063348	vapor
469.69	300.00	8.5140	0.11745	17.424	21.321	99.740	36.452	45.305	549.08	0.017392	16.349	0.063535	vapor
470.69	300.00	8.4953	0.11771	17.460	21.366	99.836	36.512	45.362	549.59	0.017287	16.375	0.063723	vapor
471.69	300.00	8.4767	0.11797	17.497	21.412	99.932	36.571	45.419	550.11	0.017184	16.401	0.063910	vapor
472.69	300.00	8.4582	0.11823	17.534	21.457	100.03	36.631	45.476	550.63	0.017082	16.427	0.064098	vapor
473.69	300.00	8.4397	0.11849	17.571	21.503	100.12	36.690	45.533	551.15	0.016980	16.453	0.064286	vapor
474.69	300.00	8.4214	0.11875	17.608	21.548	100.22	36.750	45.590	551.66	0.016878	16.479	0.064475	vapor
475.69	300.00	8.4031	0.11900	17.645	21.594	100.32	36.810	45.646	552.18	0.016778	16.505	0.064663	vapor
476.69	300.00	8.3849	0.11926	17.682	21.640	100.41	36.869	45.703	552.69	0.016678	16.531	0.064852	vapor
477.69	300.00	8.3668	0.11952	17.719	21.685	100.51	36.929	45.761	553.20	0.016578	16.557	0.065041	vapor
478.69	300.00	8.3488	0.11978	17.757	21.731	100.60	36.989	45.818	553.72	0.016480	16.582	0.065231	vapor
479.69	300.00	8.3308	0.12004	17.794	21.777	100.70	37.048	45.875	554.23	0.016382	16.608	0.065420	vapor
480.69	300.00	8.3129	0.12029	17.831	21.823	100.80	37.108	45.932	554.74	0.016284	16.634	0.065610	vapor
481.69	300.00	8.2951	0.12055	17.869	21.869	100.89	37.168	45.989	555.25	0.016187	16.660	0.065800	vapor
482.69	300.00	8.2774	0.12081	17.906	21.915	100.99	37.228	46.046	555.76	0.016091	16.685	0.065990	vapor
483.69	300.00	8.2598	0.12107	17.943	21.961	101.08	37.287	46.104	556.27	0.015996	16.711	0.066180	vapor
484.69	300.00	8.2422	0.12133	17.981	22.007	101.18	37.347	46.161	556.78	0.015901	16.737	0.066371	vapor
485.69	300.00	8.2247	0.12158	18.019	22.053	101.27	37.407	46.218	557.29	0.015807	16.762	0.066561	vapor
486.69	300.00	8.2073	0.12184	18.056	22.100	101.37	37.467	46.276	557.80	0.015713	16.788	0.066752	vapor
487.69	300.00	8.1900	0.12210	18.094	22.146	101.46	37.527	46.333	558.30	0.015620	16.814	0.066944	vapor
488.69	300.00	8.1727	0.12236	18.132	22.192	101.56	37.586	46.390	558.81	0.015527	16.839	0.067135	vapor
489.69	300.00	8.1556	0.12262	18.170	22.239	101.65	37.646	46.448	559.32	0.015435	16.865	0.067327	vapor
490.69	300.00	8.1385	0.12287	18.208	22.285	101.75	37.706	46.505	559.82	0.015344	16.890	0.067518	vapor
491.69	300.00	8.1214	0.12313	18.246	22.332	101.84	37.766	46.563	560.33	0.015253	16.916	0.067710	vapor
492.69	300.00	8.1045	0.12339	18.284	22.378	101.94	37.826	46.621	560.83	0.015163	16.941	0.067903	vapor
493.69	300.00	8.0876	0.12365	18.322	22.425	102.03	37.886	46.678	561.33	0.015074	16.967	0.068095	vapor
494.69	300.00	8.0708	0.12390	18.360	22.472	102.13	37.946	46.736	561.84	0.014985	16.992	0.068288	vapor
495.69	300.00	8.0540	0.12416	18.398	22.518	102.22	38.006	46.793	562.34	0.014896	17.018	0.068481	vapor
496.69	300.00	8.0374	0.12442	18.437	22.565	102.31	38.066	46.851	562.84	0.014808	17.043	0.068674	vapor
497.69	300.00	8.0208	0.12468	18.475	22.612	102.41	38.126	46.909	563.34	0.014721	17.068	0.068867	vapor
498.69	300.00	8.0042	0.12493	18.513	22.659	102.50	38.185	46.966	563.84	0.014634	17.094	0.069060	vapor
499.69	300.00	7.9878	0.12519	18.552	22.706	102.60	38.245	47.024	564.34	0.014548	17.119	0.069254	vapor
500.69	300.00	7.9714	0.12545	18.590	22.753	102.69	38.305	47.082	564.84	0.014463	17.144	0.069448	vapor
501.69	300.00	7.9551	0.12571	18.629	22.800	102.79	38.365	47.140	565.34	0.014377	17.169	0.069642	vapor
502.69	300.00	7.9388	0.12596	18.667	22.847	102.88	38.425	47.198	565.83	0.014293	17.195	0.069836	vapor
503.69	300.00	7.9226	0.12622	18.706	22.895	102.97	38.485	47.255	566.33	0.014209	17.220	0.070030	vapor
504.69	300.00	7.9065	0.12648	18.745	22.942	103.07	38.545	47.313	566.83	0.014125	17.245	0.070225	vapor
505.69	300.00	7.8905	0.12674	18.784	22.989	103.16	38.605	47.371	567.32	0.014042	17.270	0.070420	vapor
506.69	300.00	7.8745	0.12699	18.823	23.037	103.25	38.665	47.429	567.82	0.013960	17.295	0.070615	vapor
507.69	300.00	7.8586	0.12725	18.861	23.084	103.35	38.725	47.487	568.31	0.013878	17.321	0.070810	vapor
508.69	300.00	7.8427	0.12751	18.900	23.132	103.44	38.785	47.545	568.81	0.013797	17.346	0.071005	vapor
509.69	300.00	7.8269	0.12776	18.939	23.179	103.53	38.845	47.603	569.30	0.013716	17.371	0.071201	vapor
510.69	300.00	7.8112	0.12802	18.979	23.227	103.63	38.905	47.661	569.80	0.013635	17.396	0.071397	vapor
511.69	300.00	7.7956	0.12828	19.018	23.274	103.72	38.965	47.719	570.29	0.013555	17.421	0.071592	vapor
512.69	300.00	7.7800	0.12854	19.057	23.322	103.81	39.025	47.777	570.78	0.013476	17.446	0.071789	vapor
513.69	300.00	7.7645	0.12879	19.096	23.370	103.91	39.085	47.835	571.27	0.013397	17.471	0.071985	vapor
514.69	300.00	7.7490	0.12905	19.136	23.418	104.00	39.145	47.893	571.76	0.013318	17.496	0.072181	vapor
515.69	300.00	7.7336	0.12931	19.175	23.466	104.09	39.205	47.951	572.25	0.013240	17.521	0.072378	vapor
516.69	300.00	7.7183	0.12956	19.214	23.514	104.19	39.265	48.009	572.74	0.013163	17.546	0.072575	vapor
517.69	300.00	7.7030	0.12982	19.254	23.562	104.28	39.325	48.067	573.23	0.013086	17.571	0.072772	vapor
518.69	300.00	7.6878	0.13008	19.293	23.610	104.37	39.385	48.125	573.72	0.013009	17.596	0.072969	vapor
519.69	300.00	7.6726	0.13033	19.333	23.658	104.47	39.445	48.183	574.21	0.012933	17.620	0.073167	vapor
520.69	300.00	7.6575	0.13059	19.373	23.706	104.56	39.505	48.241	574.70	0.012858	17.645	0.073364	vapor
521.69	300.00	7.6425	0.13085	19.413	23.755	104.65	39.565	48.299	575.18	0.012783	17.670	0.073562	vapor
522.69	300.00	7.6275	0.13110	19.452	23.803	104.74	39.625	48.357	575.67	0.012708	17.695	0.073760	vapor
523.69	300.00	7.6126	0.13136	19.492	23.851	104.84	39.685	48.415	576.15	0.012634	17.720	0.073958	vapor
524.69	300.00	7.5978	0.13162	19.532	23.900	104.93	39.745	48.473	576.64	0.012560	17.745	0.074156	vapor
525.69	300.00	7.5830	0.13187	19.572	23.948	105.02	39.805	48.531	577.12	0.012487	17.769	0.074355	vapor
526.69	300.00	7.5683	0.13213	19.612	23.997	105.11	39.865	48.590	577.61	0.012414	17.794	0.074553	vapor
527.69	300.00	7.5536	0.13239	19.652	24.045	105.20	39.925	48.648	578.09	0.012342	17.819	0.074752	vapor
528.69	300.00	7.5390	0.13264	19.692	24.094	105.30	39.985	48.706	578.58	0.012270	17.843	0.074951	vapor
529.69	300.00	7.5244	0.13290	19.733	24.143	105.39	40.045	48.764	579.06	0.012198	17.868	0.075150	vapor
530.69	300.00	7.5099	0.13316	19.773	24.192	105.48	40.105	48.822	579.54	0.012127	17.893	0.075350	vapor
531.69	300.00	7.4955	0.13341	19.813	24.240	105.57	40.165	48.880	580.02	0.012056	17.917	0.075549	vapor
532.69	300.00	7.4811	0.13367	19.854	24.289	105.66	40.225	48.938	580.50	0.011986	17.942	0.075749	vapor
533.69	300.00	7.4668	0.13393	19.894	24.338	105.76	40.285	48.997	580.98	0.011916	17.966	0.075948	vapor
534.69	300.00	7.4525	0.13418	19.935	24.387	105.85	40.345	49.055	581.47	0.011847	17.991	0.076148	vapor
535.69	300.00	7.4383	0.13444	19.975	24.436	105.94	40.405	49.113	581.94	0.011778	18.015	0.076349	vapor
536.69	300.00	7.4242	0.13470	20.016	24.486	106.03	40.464	49.171	582.42	0.011709	18.040	0.076549	vapor
537.69	300.00	7.4101	0.13495	20.057	24.535	106.12	40.524	49.229	582.90	0.011641	18.064	0.076749	vapor
538.69	300.00	7.3960	0.13521	20.097	24.584	106.22	40.584	49.287	583.38	0.011573	18.089	0.076950	vapor
539.69	300.00	7.3820	0.13546	20.138	24.633	106.31	40.644	49.345	583.86	0.011506	18.113	0.077151	vapor
