Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
91.694	100.00	450.59	0.0022193	-1.1051	-1.0805	-10.868	34.700	54.022	1534.2	-0.0059687	199.79	0.21067	liquid
92.694	100.00	449.26	0.0022259	-1.0511	-1.0265	-10.282	34.600	54.079	1525.1	-0.0059412	193.70	0.20948	liquid
93.694	100.00	447.93	0.0022325	-0.99708	-0.97238	-9.7012	34.502	54.140	1516.0	-0.0059126	187.90	0.20827	liquid
94.694	100.00	446.59	0.0022392	-0.94298	-0.91821	-9.1261	34.407	54.205	1506.8	-0.0058828	182.38	0.20704	liquid
95.694	100.00	445.24	0.0022460	-0.88881	-0.86397	-8.5563	34.314	54.273	1497.6	-0.0058519	177.12	0.20581	liquid
96.694	100.00	443.89	0.0022528	-0.83458	-0.80966	-7.9917	34.224	54.344	1488.3	-0.0058200	172.10	0.20455	liquid
97.694	100.00	442.53	0.0022597	-0.78028	-0.75528	-7.4322	34.135	54.418	1478.9	-0.0057869	167.31	0.20328	liquid
98.694	100.00	441.17	0.0022667	-0.72590	-0.70083	-6.8776	34.048	54.495	1469.5	-0.0057528	162.73	0.20200	liquid
99.694	100.00	439.80	0.0022737	-0.67144	-0.64629	-6.3278	33.962	54.575	1460.1	-0.0057175	158.34	0.20071	liquid
100.69	100.00	438.43	0.0022809	-0.61690	-0.59167	-5.7827	33.878	54.657	1450.6	-0.0056811	154.15	0.19941	liquid
101.69	100.00	437.05	0.0022881	-0.56228	-0.53698	-5.2422	33.795	54.743	1441.1	-0.0056436	150.12	0.19810	liquid
102.69	100.00	435.66	0.0022953	-0.50758	-0.48219	-4.7061	33.713	54.830	1431.5	-0.0056049	146.27	0.19677	liquid
103.69	100.00	434.27	0.0023027	-0.45278	-0.42731	-4.1743	33.632	54.920	1421.9	-0.0055650	142.57	0.19544	liquid
104.69	100.00	432.87	0.0023102	-0.39790	-0.37235	-3.6468	33.552	55.013	1412.2	-0.0055238	139.01	0.19409	liquid
105.69	100.00	431.46	0.0023177	-0.34292	-0.31729	-3.1234	33.473	55.108	1402.6	-0.0054814	135.59	0.19274	liquid
106.69	100.00	430.05	0.0023253	-0.28785	-0.26213	-2.6040	33.395	55.206	1392.8	-0.0054376	132.31	0.19139	liquid
107.69	100.00	428.63	0.0023330	-0.23268	-0.20687	-2.0885	33.318	55.307	1383.0	-0.0053925	129.14	0.19002	liquid
108.69	100.00	427.20	0.0023408	-0.17741	-0.15151	-1.5768	33.241	55.411	1373.2	-0.0053460	126.10	0.18865	liquid
109.69	100.00	425.77	0.0023487	-0.12203	-0.096051	-1.0689	33.165	55.517	1363.3	-0.0052981	123.16	0.18727	liquid
110.69	100.00	424.32	0.0023567	-0.066547	-0.040479	-0.56455	33.090	55.627	1353.4	-0.0052486	120.33	0.18588	liquid
111.69	100.00	422.87	0.0023648	-0.010954	0.015204	-0.063781	33.016	55.739	1343.5	-0.0051976	117.59	0.18449	liquid
112.69	100.00	421.41	0.0023730	0.044752	0.071000	0.43354	32.942	55.855	1333.5	-0.0051449	114.95	0.18309	liquid
113.69	100.00	419.94	0.0023813	0.10057	0.12691	0.92751	32.869	55.974	1323.4	-0.0050906	112.40	0.18169	liquid
114.69	100.00	418.46	0.0023897	0.15652	0.18295	1.4182	32.796	56.096	1313.3	-0.0050345	109.94	0.18029	liquid
115.69	100.00	416.97	0.0023982	0.21258	0.23911	1.9057	32.724	56.222	1303.2	-0.0049765	107.55	0.17888	liquid
116.69	100.00	415.48	0.0024069	0.26877	0.29539	2.3902	32.653	56.352	1293.0	-0.0049166	105.24	0.17746	liquid
117.69	100.00	413.97	0.0024156	0.32509	0.35181	2.8716	32.583	56.486	1282.8	-0.0048548	103.01	0.17605	liquid
118.69	100.00	412.45	0.0024245	0.38155	0.40837	3.3501	32.513	56.624	1272.5	-0.0047908	100.84	0.17462	liquid
119.69	100.00	410.93	0.0024335	0.43815	0.46506	3.8257	32.444	56.767	1262.2	-0.0047247	98.740	0.17320	liquid
120.69	100.00	409.39	0.0024427	0.49489	0.52190	4.2986	32.375	56.914	1251.8	-0.0046563	96.702	0.17177	liquid
121.69	100.00	407.84	0.0024520	0.55177	0.57889	4.7689	32.307	57.066	1241.4	-0.0045855	94.724	0.17034	liquid
122.69	100.00	406.28	0.0024614	0.60881	0.63604	5.2365	32.240	57.223	1230.9	-0.0045122	92.803	0.16891	liquid
123.69	100.00	404.70	0.0024709	0.66601	0.69334	5.7017	32.174	57.386	1220.3	-0.0044364	90.936	0.16747	liquid
124.69	100.00	403.12	0.0024807	0.72337	0.75081	6.1644	32.108	57.554	1209.7	-0.0043578	89.122	0.16603	liquid
125.69	100.00	401.52	0.0024905	0.78090	0.80845	6.6248	32.043	57.728	1199.1	-0.0042763	87.357	0.16459	liquid
126.69	100.00	399.91	0.0025006	0.83861	0.86627	7.0830	31.979	57.909	1188.4	-0.0041918	85.639	0.16315	liquid
127.69	100.00	398.29	0.0025108	0.89650	0.92427	7.5390	31.915	58.096	1177.6	-0.0041041	83.967	0.16170	liquid
128.69	100.00	396.65	0.0025211	0.95458	0.98247	7.9929	31.853	58.290	1166.7	-0.0040132	82.338	0.16025	liquid
129.69	100.00	395.00	0.0025317	1.0129	1.0409	8.4449	31.791	58.492	1155.8	-0.0039187	80.750	0.15881	liquid
130.69	100.00	393.33	0.0025424	1.0713	1.0995	8.8950	31.730	58.702	1144.8	-0.0038206	79.201	0.15735	liquid
131.69	100.00	391.64	0.0025533	1.1300	1.1583	9.3433	31.669	58.920	1133.7	-0.0037185	77.690	0.15590	liquid
132.69	100.00	389.94	0.0025645	1.1889	1.2173	9.7898	31.610	59.147	1122.6	-0.0036124	76.216	0.15444	liquid
133.69	100.00	388.22	0.0025758	1.2481	1.2766	10.235	31.552	59.384	1111.4	-0.0035020	74.775	0.15298	liquid
134.69	100.00	386.49	0.0025874	1.3074	1.3361	10.678	31.495	59.630	1100.1	-0.0033870	73.368	0.15152	liquid
135.69	100.00	384.74	0.0025992	1.3671	1.3958	11.120	31.438	59.888	1088.7	-0.0032672	71.992	0.15006	liquid
136.69	100.00	382.96	0.0026112	1.4270	1.4558	11.561	31.383	60.157	1077.2	-0.0031422	70.646	0.14859	liquid
137.69	100.00	381.17	0.0026235	1.4871	1.5161	12.000	31.329	60.438	1065.6	-0.0030118	69.328	0.14713	liquid
138.69	100.00	379.36	0.0026361	1.5476	1.5767	12.439	31.275	60.732	1053.9	-0.0028757	68.038	0.14566	liquid
139.69	100.00	377.52	0.0026489	1.6083	1.6376	12.876	31.224	61.040	1042.1	-0.0027334	66.774	0.14418	liquid
140.69	100.00	375.66	0.0026620	1.6694	1.6988	13.313	31.173	61.363	1030.2	-0.0025846	65.535	0.14270	liquid
141.42	100.00	374.30	0.0026717	1.7137	1.7433	13.628	31.137	61.607	1021.5	-0.0024725	64.653	0.14163	liquid
141.42	100.00	10.890	0.091830	7.8009	8.8167	63.646	27.662	42.432	286.11	0.24218	5.7963	0.016626	vapor
141.69	100.00	10.857	0.092110	7.8096	8.8284	63.729	27.613	42.305	286.59	0.24092	5.8065	0.016644	vapor
142.69	100.00	10.739	0.093116	7.8405	8.8705	64.025	27.454	41.877	288.32	0.23653	5.8433	0.016708	vapor
143.69	100.00	10.626	0.094113	7.8712	8.9122	64.316	27.316	41.496	290.02	0.23236	5.8801	0.016776	vapor
144.69	100.00	10.515	0.095100	7.9016	8.9535	64.602	27.194	41.152	291.68	0.22838	5.9170	0.016848	vapor
145.69	100.00	10.408	0.096080	7.9317	8.9945	64.885	27.087	40.840	293.32	0.22457	5.9538	0.016923	vapor
146.69	100.00	10.304	0.097052	7.9617	9.0352	65.163	26.991	40.554	294.93	0.22092	5.9907	0.017002	vapor
147.69	100.00	10.202	0.098017	7.9914	9.0756	65.438	26.904	40.291	296.52	0.21741	6.0276	0.017082	vapor
148.69	100.00	10.104	0.098975	8.0210	9.1158	65.709	26.825	40.047	298.08	0.21403	6.0645	0.017166	vapor
149.69	100.00	10.007	0.099927	8.0504	9.1557	65.976	26.753	39.820	299.62	0.21076	6.1014	0.017251	vapor
150.69	100.00	9.9134	0.10087	8.0796	9.1954	66.241	26.686	39.608	301.15	0.20760	6.1382	0.017339	vapor
151.69	100.00	9.8218	0.10181	8.1087	9.2349	66.502	26.625	39.409	302.65	0.20454	6.1751	0.017429	vapor
152.69	100.00	9.7324	0.10275	8.1377	9.2742	66.760	26.567	39.222	304.14	0.20157	6.2120	0.017520	vapor
153.69	100.00	9.6450	0.10368	8.1666	9.3134	67.016	26.514	39.044	305.61	0.19869	6.2489	0.017613	vapor
154.69	100.00	9.5597	0.10461	8.1953	9.3523	67.268	26.463	38.877	307.06	0.19589	6.2858	0.017707	vapor
155.69	100.00	9.4762	0.10553	8.2239	9.3911	67.518	26.416	38.718	308.50	0.19316	6.3227	0.017803	vapor
156.69	100.00	9.3946	0.10644	8.2524	9.4298	67.766	26.371	38.566	309.92	0.19051	6.3595	0.017900	vapor
157.69	100.00	9.3147	0.10736	8.2808	9.4683	68.011	26.329	38.422	311.33	0.18793	6.3964	0.017998	vapor
158.69	100.00	9.2365	0.10827	8.3091	9.5066	68.253	26.289	38.285	312.73	0.18541	6.4332	0.018098	vapor
159.69	100.00	9.1600	0.10917	8.3373	9.5448	68.493	26.251	38.154	314.11	0.18296	6.4701	0.018198	vapor
160.69	100.00	9.0850	0.11007	8.3654	9.5829	68.731	26.215	38.028	315.48	0.18056	6.5069	0.018300	vapor
161.69	100.00	9.0114	0.11097	8.3934	9.6209	68.967	26.180	37.909	316.83	0.17822	6.5437	0.018402	vapor
162.69	100.00	8.9394	0.11186	8.4214	9.6587	69.200	26.148	37.794	318.18	0.17594	6.5805	0.018505	vapor
163.69	100.00	8.8687	0.11276	8.4493	9.6965	69.431	26.117	37.684	319.51	0.17371	6.6173	0.018609	vapor
164.69	100.00	8.7994	0.11364	8.4771	9.7341	69.660	26.087	37.578	320.83	0.17153	6.6540	0.018714	vapor
165.69	100.00	8.7314	0.11453	8.5048	9.7716	69.888	26.059	37.477	322.14	0.16939	6.6908	0.018820	vapor
166.69	100.00	8.6647	0.11541	8.5325	9.8091	70.113	26.032	37.380	323.45	0.16731	6.7275	0.018926	vapor
167.69	100.00	8.5991	0.11629	8.5601	9.8464	70.336	26.006	37.287	324.74	0.16527	6.7642	0.019033	vapor
168.69	100.00	8.5348	0.11717	8.5876	9.8836	70.557	25.982	37.197	326.02	0.16328	6.8009	0.019140	vapor
169.69	100.00	8.4716	0.11804	8.6151	9.9208	70.777	25.959	37.111	327.29	0.16133	6.8376	0.019248	vapor
170.69	100.00	8.4095	0.11891	8.6426	9.9579	70.995	25.937	37.028	328.55	0.15942	6.8742	0.019357	vapor
171.69	100.00	8.3485	0.11978	8.6699	9.9949	71.211	25.916	36.948	329.80	0.15755	6.9108	0.019466	vapor
172.69	100.00	8.2885	0.12065	8.6973	10.032	71.425	25.896	36.872	331.04	0.15572	6.9474	0.019575	vapor
173.69	100.00	8.2295	0.12151	8.7245	10.069	71.638	25.877	36.798	332.27	0.15392	6.9840	0.019686	vapor
174.69	100.00	8.1716	0.12238	8.7517	10.105	71.849	25.859	36.727	333.50	0.15216	7.0206	0.019796	vapor
175.69	100.00	8.1145	0.12324	8.7789	10.142	72.058	25.842	36.659	334.72	0.15044	7.0571	0.019908	vapor
176.69	100.00	8.0584	0.12409	8.8061	10.179	72.266	25.825	36.593	335.92	0.14875	7.0936	0.020019	vapor
177.69	100.00	8.0032	0.12495	8.8332	10.215	72.473	25.810	36.530	337.12	0.14710	7.1301	0.020132	vapor
178.69	100.00	7.9489	0.12580	8.8602	10.252	72.677	25.796	36.469	338.32	0.14547	7.1666	0.020245	vapor
179.69	100.00	7.8954	0.12666	8.8872	10.288	72.881	25.782	36.410	339.50	0.14388	7.2030	0.020358	vapor
180.69	100.00	7.8427	0.12751	8.9142	10.325	73.083	25.769	36.354	340.68	0.14232	7.2394	0.020472	vapor
181.69	100.00	7.7909	0.12836	8.9411	10.361	73.283	25.757	36.299	341.85	0.14079	7.2758	0.020586	vapor
182.69	100.00	7.7398	0.12920	8.9680	10.397	73.482	25.746	36.247	343.01	0.13928	7.3121	0.020702	vapor
183.69	100.00	7.6895	0.13005	8.9949	10.433	73.680	25.735	36.197	344.16	0.13781	7.3484	0.020818	vapor
184.69	100.00	7.6400	0.13089	9.0218	10.470	73.876	25.725	36.148	345.31	0.13636	7.3847	0.020934	vapor
185.69	100.00	7.5911	0.13173	9.0486	10.506	74.071	25.716	36.101	346.45	0.13493	7.4210	0.021052	vapor
186.69	100.00	7.5430	0.13257	9.0754	10.542	74.265	25.707	36.056	347.59	0.13354	7.4572	0.021172	vapor
187.69	100.00	7.4956	0.13341	9.1021	10.578	74.458	25.699	36.013	348.72	0.13216	7.4934	0.021293	vapor
188.69	100.00	7.4488	0.13425	9.1288	10.614	74.649	25.692	35.971	349.84	0.13081	7.5296	0.021416	vapor
189.69	100.00	7.4027	0.13509	9.1555	10.650	74.839	25.685	35.931	350.95	0.12949	7.5657	0.021546	vapor
190.69	100.00	7.3573	0.13592	9.1822	10.686	75.028	25.679	35.892	352.06	0.12818	7.6018	0.021680	vapor
191.69	100.00	7.3124	0.13675	9.2089	10.722	75.215	25.674	35.855	353.17	0.12690	7.6379	0.021759	vapor
192.69	100.00	7.2682	0.13759	9.2355	10.757	75.402	25.669	35.819	354.26	0.12564	7.6740	0.021855	vapor
193.69	100.00	7.2246	0.13842	9.2621	10.793	75.587	25.665	35.785	355.35	0.12440	7.7100	0.021956	vapor
194.69	100.00	7.1816	0.13925	9.2887	10.829	75.771	25.661	35.752	356.44	0.12318	7.7460	0.022059	vapor
195.69	100.00	7.1391	0.14007	9.3153	10.865	75.954	25.657	35.720	357.52	0.12198	7.7819	0.022165	vapor
196.69	100.00	7.0972	0.14090	9.3418	10.900	76.136	25.655	35.689	358.59	0.12080	7.8178	0.022271	vapor
197.69	100.00	7.0559	0.14173	9.3684	10.936	76.317	25.653	35.660	359.66	0.11964	7.8537	0.022379	vapor
198.69	100.00	7.0150	0.14255	9.3949	10.972	76.497	25.651	35.632	360.72	0.11850	7.8896	0.022487	vapor
199.69	100.00	6.9747	0.14337	9.4214	11.007	76.676	25.650	35.605	361.78	0.11738	7.9254	0.022596	vapor
200.69	100.00	6.9349	0.14420	9.4479	11.043	76.854	25.649	35.579	362.83	0.11627	7.9611	0.022706	vapor
201.69	100.00	6.8957	0.14502	9.4744	11.078	77.031	25.649	35.554	363.87	0.11518	7.9969	0.022816	vapor
202.69	100.00	6.8569	0.14584	9.5009	11.114	77.206	25.649	35.531	364.91	0.11411	8.0326	0.022927	vapor
203.69	100.00	6.8186	0.14666	9.5273	11.150	77.381	25.650	35.508	365.95	0.11305	8.0683	0.023038	vapor
204.69	100.00	6.7807	0.14748	9.5538	11.185	77.555	25.651	35.487	366.98	0.11201	8.1039	0.023149	vapor
205.69	100.00	6.7433	0.14829	9.5802	11.220	77.728	25.653	35.466	368.01	0.11098	8.1395	0.023261	vapor
206.69	100.00	6.7064	0.14911	9.6066	11.256	77.900	25.655	35.447	369.03	0.10997	8.1751	0.023373	vapor
207.69	100.00	6.6699	0.14993	9.6330	11.291	78.071	25.658	35.428	370.04	0.10897	8.2106	0.023485	vapor
208.69	100.00	6.6339	0.15074	9.6594	11.327	78.241	25.661	35.410	371.05	0.10799	8.2461	0.023598	vapor
209.69	100.00	6.5982	0.15156	9.6858	11.362	78.410	25.665	35.393	372.06	0.10702	8.2816	0.023710	vapor
210.69	100.00	6.5630	0.15237	9.7122	11.398	78.579	25.669	35.378	373.06	0.10607	8.3170	0.023824	vapor
211.69	100.00	6.5282	0.15318	9.7386	11.433	78.746	25.673	35.363	374.06	0.10512	8.3524	0.023937	vapor
212.69	100.00	6.4938	0.15399	9.7650	11.468	78.913	25.678	35.348	375.05	0.10420	8.3877	0.024051	vapor
213.69	100.00	6.4598	0.15480	9.7914	11.504	79.079	25.684	35.335	376.04	0.10328	8.4230	0.024165	vapor
214.69	100.00	6.4262	0.15561	9.8177	11.539	79.243	25.689	35.323	377.02	0.10238	8.4583	0.024279	vapor
215.69	100.00	6.3930	0.15642	9.8441	11.574	79.408	25.696	35.311	378.00	0.10148	8.4936	0.024393	vapor
216.69	100.00	6.3601	0.15723	9.8705	11.610	79.571	25.702	35.300	378.97	0.10061	8.5288	0.024508	vapor
217.69	100.00	6.3276	0.15804	9.8968	11.645	79.733	25.709	35.290	379.94	0.099738	8.5639	0.024623	vapor
218.69	100.00	6.2955	0.15884	9.9232	11.680	79.895	25.717	35.281	380.91	0.098881	8.5990	0.024738	vapor
219.69	100.00	6.2637	0.15965	9.9496	11.715	80.056	25.725	35.272	381.87	0.098036	8.6341	0.024853	vapor
220.69	100.00	6.2322	0.16046	9.9759	11.751	80.216	25.733	35.265	382.83	0.097202	8.6692	0.024969	vapor
221.69	100.00	6.2011	0.16126	10.002	11.786	80.376	25.742	35.257	383.78	0.096378	8.7042	0.025084	vapor
222.69	100.00	6.1704	0.16206	10.029	11.821	80.534	25.751	35.251	384.73	0.095565	8.7391	0.025200	vapor
223.69	100.00	6.1399	0.16287	10.055	11.857	80.692	25.760	35.246	385.67	0.094762	8.7741	0.025316	vapor
224.69	100.00	6.1098	0.16367	10.081	11.892	80.849	25.770	35.241	386.61	0.093969	8.8090	0.025433	vapor
225.69	100.00	6.0800	0.16447	10.108	11.927	81.006	25.780	35.236	387.55	0.093186	8.8438	0.025549	vapor
226.69	100.00	6.0505	0.16527	10.134	11.962	81.162	25.791	35.233	388.48	0.092412	8.8786	0.025666	vapor
227.69	100.00	6.0214	0.16608	10.160	11.997	81.317	25.802	35.230	389.41	0.091648	8.9134	0.025783	vapor
228.69	100.00	5.9925	0.16688	10.187	12.033	81.471	25.814	35.228	390.33	0.090893	8.9482	0.025901	vapor
229.69	100.00	5.9639	0.16768	10.213	12.068	81.625	25.826	35.226	391.25	0.090147	8.9829	0.026018	vapor
230.69	100.00	5.9356	0.16847	10.240	12.103	81.778	25.838	35.225	392.17	0.089410	9.0175	0.026136	vapor
231.69	100.00	5.9076	0.16927	10.266	12.138	81.930	25.850	35.225	393.08	0.088682	9.0521	0.026254	vapor
232.69	100.00	5.8799	0.17007	10.292	12.174	82.082	25.864	35.225	393.99	0.087962	9.0867	0.026372	vapor
233.69	100.00	5.8525	0.17087	10.319	12.209	82.233	25.877	35.226	394.90	0.087250	9.1212	0.026490	vapor
234.69	100.00	5.8253	0.17167	10.345	12.244	82.383	25.891	35.228	395.80	0.086547	9.1557	0.026609	vapor
235.69	100.00	5.7984	0.17246	10.372	12.279	82.533	25.905	35.230	396.70	0.085852	9.1902	0.026728	vapor
236.69	100.00	5.7717	0.17326	10.398	12.314	82.682	25.920	35.233	397.59	0.085165	9.2246	0.026847	vapor
237.69	100.00	5.7454	0.17405	10.425	12.350	82.831	25.935	35.236	398.48	0.084485	9.2590	0.026966	vapor
238.69	100.00	5.7192	0.17485	10.451	12.385	82.979	25.950	35.240	399.37	0.083813	9.2933	0.027086	vapor
239.69	100.00	5.6934	0.17564	10.477	12.420	83.126	25.966	35.245	400.26	0.083149	9.3276	0.027205	vapor
240.69	100.00	5.6678	0.17644	10.504	12.455	83.273	25.982	35.250	401.14	0.082492	9.3619	0.027325	vapor
241.69	100.00	5.6424	0.17723	10.530	12.491	83.419	25.998	35.256	402.01	0.081842	9.3961	0.027446	vapor
242.69	100.00	5.6173	0.17802	10.557	12.526	83.565	26.015	35.262	402.89	0.081199	9.4303	0.027566	vapor
243.69	100.00	5.5924	0.17882	10.583	12.561	83.710	26.033	35.269	403.76	0.080564	9.4644	0.027687	vapor
244.69	100.00	5.5677	0.17961	10.610	12.597	83.854	26.050	35.276	404.62	0.079935	9.4985	0.027808	vapor
245.69	100.00	5.5433	0.18040	10.636	12.632	83.998	26.068	35.284	405.49	0.079312	9.5326	0.027929	vapor
246.69	100.00	5.5191	0.18119	10.663	12.667	84.141	26.087	35.293	406.34	0.078697	9.5666	0.028051	vapor
247.69	100.00	5.4951	0.18198	10.689	12.702	84.284	26.105	35.302	407.20	0.078088	9.6006	0.028172	vapor
248.69	100.00	5.4713	0.18277	10.716	12.738	84.426	26.125	35.311	408.05	0.077485	9.6345	0.028294	vapor
249.69	100.00	5.4478	0.18356	10.743	12.773	84.568	26.144	35.321	408.90	0.076889	9.6684	0.028417	vapor
250.69	100.00	5.4244	0.18435	10.769	12.808	84.709	26.164	35.332	409.75	0.076298	9.7023	0.028539	vapor
251.69	100.00	5.4013	0.18514	10.796	12.844	84.850	26.184	35.343	410.59	0.075714	9.7361	0.028662	vapor
252.69	100.00	5.3784	0.18593	10.822	12.879	84.990	26.205	35.355	411.43	0.075136	9.7699	0.028785	vapor
253.69	100.00	5.3557	0.18672	10.849	12.914	85.130	26.226	35.367	412.27	0.074564	9.8036	0.028908	vapor
254.69	100.00	5.3332	0.18751	10.876	12.950	85.269	26.247	35.379	413.10	0.073997	9.8373	0.029032	vapor
255.69	100.00	5.3109	0.18829	10.902	12.985	85.408	26.269	35.393	413.94	0.073437	9.8710	0.029156	vapor
256.69	100.00	5.2887	0.18908	10.929	13.021	85.546	26.291	35.406	414.76	0.072881	9.9046	0.029280	vapor
257.69	100.00	5.2668	0.18987	10.956	13.056	85.683	26.313	35.420	415.59	0.072332	9.9382	0.029404	vapor
258.69	100.00	5.2451	0.19065	10.983	13.091	85.821	26.336	35.435	416.41	0.071788	9.9717	0.029529	vapor
259.69	100.00	5.2236	0.19144	11.009	13.127	85.957	26.359	35.450	417.23	0.071249	10.005	0.029654	vapor
260.69	100.00	5.2022	0.19223	11.036	13.162	86.094	26.383	35.466	418.04	0.070715	10.039	0.029779	vapor
261.69	100.00	5.1810	0.19301	11.063	13.198	86.229	26.406	35.482	418.85	0.070187	10.072	0.029905	vapor
262.69	100.00	5.1600	0.19380	11.090	13.233	86.365	26.431	35.498	419.66	0.069664	10.105	0.030030	vapor
263.69	100.00	5.1392	0.19458	11.116	13.269	86.500	26.455	35.515	420.47	0.069146	10.139	0.030156	vapor
264.69	100.00	5.1186	0.19537	11.143	13.304	86.634	26.480	35.533	421.27	0.068632	10.172	0.030283	vapor
265.69	100.00	5.0981	0.19615	11.170	13.340	86.768	26.505	35.551	422.07	0.068124	10.205	0.030409	vapor
266.69	100.00	5.0778	0.19693	11.197	13.375	86.902	26.531	35.569	422.87	0.067621	10.239	0.030536	vapor
267.69	100.00	5.0577	0.19772	11.224	13.411	87.035	26.557	35.588	423.67	0.067122	10.272	0.030664	vapor
268.69	100.00	5.0378	0.19850	11.251	13.447	87.168	26.583	35.607	424.46	0.066628	10.305	0.030791	vapor
269.69	100.00	5.0180	0.19928	11.278	13.482	87.300	26.610	35.627	425.25	0.066139	10.338	0.030919	vapor
270.69	100.00	4.9983	0.20007	11.305	13.518	87.432	26.637	35.647	426.04	0.065654	10.371	0.031047	vapor
271.69	100.00	4.9789	0.20085	11.332	13.553	87.563	26.664	35.668	426.82	0.065174	10.404	0.031175	vapor
272.69	100.00	4.9596	0.20163	11.359	13.589	87.694	26.692	35.689	427.60	0.064698	10.437	0.031304	vapor
273.69	100.00	4.9404	0.20241	11.386	13.625	87.825	26.720	35.710	428.38	0.064226	10.470	0.031433	vapor
274.69	100.00	4.9214	0.20319	11.413	13.661	87.955	26.748	35.732	429.15	0.063759	10.503	0.031563	vapor
275.69	100.00	4.9025	0.20398	11.440	13.696	88.085	26.777	35.754	429.93	0.063296	10.536	0.031692	vapor
276.69	100.00	4.8838	0.20476	11.467	13.732	88.215	26.806	35.777	430.70	0.062838	10.568	0.031822	vapor
277.69	100.00	4.8653	0.20554	11.494	13.768	88.344	26.835	35.800	431.46	0.062383	10.601	0.031952	vapor
278.69	100.00	4.8469	0.20632	11.522	13.804	88.473	26.865	35.824	432.23	0.061933	10.634	0.032083	vapor
279.69	100.00	4.8286	0.20710	11.549	13.839	88.601	26.895	35.848	432.99	0.061487	10.667	0.032214	vapor
280.69	100.00	4.8105	0.20788	11.576	13.875	88.729	26.925	35.872	433.75	0.061044	10.699	0.032345	vapor
281.69	100.00	4.7925	0.20866	11.603	13.911	88.857	26.956	35.897	434.51	0.060606	10.732	0.032477	vapor
282.69	100.00	4.7747	0.20944	11.631	13.947	88.984	26.987	35.922	435.26	0.060171	10.764	0.032608	vapor
283.69	100.00	4.7570	0.21022	11.658	13.983	89.111	27.018	35.948	436.01	0.059741	10.797	0.032741	vapor
284.69	100.00	4.7395	0.21099	11.685	14.019	89.237	27.049	35.974	436.76	0.059314	10.829	0.032873	vapor
285.69	100.00	4.7220	0.21177	11.713	14.055	89.363	27.081	36.001	437.51	0.058891	10.862	0.033006	vapor
286.69	100.00	4.7047	0.21255	11.740	14.091	89.489	27.114	36.027	438.26	0.058471	10.894	0.033139	vapor
287.69	100.00	4.6876	0.21333	11.767	14.127	89.615	27.146	36.055	439.00	0.058055	10.927	0.033272	vapor
288.69	100.00	4.6705	0.21411	11.795	14.163	89.740	27.179	36.082	439.74	0.057643	10.959	0.033406	vapor
289.69	100.00	4.6536	0.21489	11.822	14.199	89.865	27.212	36.110	440.48	0.057235	10.991	0.033540	vapor
290.69	100.00	4.6369	0.21566	11.850	14.235	89.989	27.246	36.139	441.21	0.056830	11.024	0.033675	vapor
291.69	100.00	4.6202	0.21644	11.877	14.272	90.113	27.279	36.167	441.94	0.056428	11.056	0.033809	vapor
292.69	100.00	4.6037	0.21722	11.905	14.308	90.237	27.314	36.196	442.67	0.056030	11.088	0.033945	vapor
293.69	100.00	4.5873	0.21799	11.933	14.344	90.361	27.348	36.226	443.40	0.055635	11.120	0.034080	vapor
294.69	100.00	4.5710	0.21877	11.960	14.380	90.484	27.383	36.256	444.13	0.055244	11.152	0.034216	vapor
295.69	100.00	4.5548	0.21955	11.988	14.416	90.607	27.418	36.286	444.85	0.054856	11.184	0.034352	vapor
296.69	100.00	4.5388	0.22032	12.016	14.453	90.729	27.453	36.317	445.57	0.054471	11.216	0.034488	vapor
297.69	100.00	4.5228	0.22110	12.043	14.489	90.852	27.489	36.347	446.29	0.054090	11.248	0.034625	vapor
298.69	100.00	4.5070	0.22188	12.071	14.525	90.974	27.525	36.379	447.00	0.053712	11.280	0.034762	vapor
299.69	100.00	4.4913	0.22265	12.099	14.562	91.095	27.561	36.410	447.72	0.053336	11.312	0.034899	vapor
300.69	100.00	4.4757	0.22343	12.127	14.598	91.217	27.597	36.442	448.43	0.052965	11.344	0.035037	vapor
301.69	100.00	4.4603	0.22420	12.155	14.635	91.338	27.634	36.475	449.14	0.052596	11.376	0.035175	vapor
302.69	100.00	4.4449	0.22498	12.183	14.671	91.458	27.671	36.507	449.85	0.052230	11.408	0.035314	vapor
303.69	100.00	4.4297	0.22575	12.211	14.708	91.579	27.709	36.540	450.55	0.051867	11.439	0.035453	vapor
304.69	100.00	4.4145	0.22653	12.239	14.744	91.699	27.746	36.574	451.26	0.051508	11.471	0.035592	vapor
305.69	100.00	4.3995	0.22730	12.267	14.781	91.819	27.784	36.607	451.96	0.051151	11.503	0.035731	vapor
306.69	100.00	4.3845	0.22807	12.295	14.817	91.938	27.822	36.641	452.66	0.050797	11.534	0.035871	vapor
307.69	100.00	4.3697	0.22885	12.323	14.854	92.058	27.861	36.676	453.35	0.050446	11.566	0.036011	vapor
308.69	100.00	4.3550	0.22962	12.351	14.891	92.177	27.900	36.710	454.05	0.050098	11.597	0.036152	vapor
