Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
308.69	500.00	22.694	0.044064	12.040	14.477	77.798	28.300	39.375	448.50	0.047702	12.073	0.038157	vapor
309.69	500.00	22.605	0.044237	12.070	14.517	77.925	28.335	39.383	449.31	0.047364	12.102	0.038288	vapor
310.69	500.00	22.517	0.044410	12.100	14.556	78.052	28.370	39.392	450.11	0.047028	12.131	0.038420	vapor
311.69	500.00	22.430	0.044583	12.130	14.596	78.178	28.405	39.402	450.91	0.046696	12.161	0.038552	vapor
312.69	500.00	22.344	0.044756	12.160	14.635	78.305	28.441	39.412	451.71	0.046367	12.190	0.038684	vapor
313.69	500.00	22.258	0.044928	12.190	14.674	78.431	28.477	39.423	452.51	0.046041	12.219	0.038817	vapor
314.69	500.00	22.173	0.045100	12.220	14.714	78.556	28.514	39.434	453.30	0.045717	12.248	0.038951	vapor
315.69	500.00	22.089	0.045272	12.249	14.753	78.681	28.550	39.447	454.08	0.045396	12.277	0.039084	vapor
316.69	500.00	22.005	0.045444	12.279	14.793	78.806	28.587	39.460	454.87	0.045078	12.306	0.039219	vapor
317.69	500.00	21.922	0.045616	12.309	14.832	78.930	28.625	39.473	455.65	0.044763	12.335	0.039353	vapor
318.69	500.00	21.840	0.045787	12.339	14.872	79.054	28.662	39.488	456.43	0.044451	12.364	0.039488	vapor
319.69	500.00	21.759	0.045958	12.369	14.911	79.178	28.700	39.503	457.20	0.044141	12.393	0.039624	vapor
320.69	500.00	21.678	0.046129	12.399	14.951	79.302	28.739	39.519	457.98	0.043834	12.422	0.039760	vapor
321.69	500.00	21.598	0.046300	12.430	14.990	79.425	28.777	39.535	458.74	0.043529	12.450	0.039896	vapor
322.69	500.00	21.519	0.046471	12.460	15.030	79.547	28.816	39.552	459.51	0.043227	12.479	0.040033	vapor
323.69	500.00	21.440	0.046642	12.490	15.069	79.670	28.855	39.569	460.27	0.042927	12.508	0.040170	vapor
324.69	500.00	21.362	0.046812	12.520	15.109	79.792	28.895	39.587	461.03	0.042630	12.537	0.040308	vapor
325.69	500.00	21.285	0.046982	12.550	15.148	79.914	28.935	39.606	461.79	0.042336	12.566	0.040446	vapor
326.69	500.00	21.208	0.047152	12.580	15.188	80.035	28.975	39.625	462.54	0.042044	12.595	0.040585	vapor
327.69	500.00	21.132	0.047322	12.611	15.228	80.156	29.015	39.645	463.29	0.041754	12.624	0.040724	vapor
328.69	500.00	21.056	0.047492	12.641	15.267	80.277	29.056	39.666	464.04	0.041467	12.652	0.040863	vapor
329.69	500.00	20.981	0.047661	12.671	15.307	80.398	29.097	39.687	464.79	0.041183	12.681	0.041003	vapor
330.69	500.00	20.907	0.047831	12.701	15.347	80.518	29.138	39.708	465.53	0.040900	12.710	0.041143	vapor
331.69	500.00	20.833	0.048000	12.732	15.386	80.638	29.179	39.730	466.27	0.040620	12.739	0.041284	vapor
332.69	500.00	20.760	0.048169	12.762	15.426	80.757	29.221	39.753	467.01	0.040342	12.767	0.041425	vapor
333.69	500.00	20.688	0.048338	12.793	15.466	80.877	29.263	39.776	467.74	0.040067	12.796	0.041567	vapor
334.69	500.00	20.616	0.048507	12.823	15.506	80.996	29.305	39.800	468.47	0.039794	12.825	0.041709	vapor
335.69	500.00	20.544	0.048675	12.854	15.546	81.115	29.348	39.824	469.20	0.039523	12.853	0.041851	vapor
336.69	500.00	20.473	0.048844	12.884	15.585	81.233	29.391	39.849	469.93	0.039254	12.882	0.041994	vapor
337.69	500.00	20.403	0.049012	12.915	15.625	81.351	29.434	39.874	470.65	0.038987	12.910	0.042137	vapor
338.69	500.00	20.333	0.049180	12.945	15.665	81.469	29.477	39.900	471.37	0.038723	12.939	0.042281	vapor
339.69	500.00	20.264	0.049348	12.976	15.705	81.587	29.521	39.926	472.09	0.038460	12.968	0.042425	vapor
340.69	500.00	20.195	0.049516	13.007	15.745	81.704	29.565	39.953	472.81	0.038200	12.996	0.042569	vapor
341.69	500.00	20.127	0.049684	13.037	15.785	81.821	29.609	39.980	473.52	0.037942	13.025	0.042714	vapor
342.69	500.00	20.060	0.049852	13.068	15.825	81.938	29.653	40.007	474.23	0.037686	13.053	0.042859	vapor
343.69	500.00	19.992	0.050019	13.099	15.865	82.055	29.697	40.035	474.94	0.037432	13.082	0.043005	vapor
344.69	500.00	19.926	0.050186	13.129	15.905	82.171	29.742	40.064	475.65	0.037180	13.110	0.043151	vapor
345.69	500.00	19.860	0.050354	13.160	15.945	82.287	29.787	40.093	476.35	0.036930	13.139	0.043297	vapor
346.69	500.00	19.794	0.050521	13.191	15.985	82.403	29.833	40.122	477.06	0.036682	13.167	0.043444	vapor
347.69	500.00	19.729	0.050688	13.222	16.025	82.519	29.878	40.152	477.76	0.036436	13.195	0.043591	vapor
348.69	500.00	19.664	0.050855	13.253	16.066	82.634	29.924	40.182	478.45	0.036192	13.224	0.043739	vapor
349.69	500.00	19.600	0.051021	13.284	16.106	82.749	29.970	40.213	479.15	0.035950	13.252	0.043887	vapor
350.69	500.00	19.536	0.051188	13.315	16.146	82.864	30.016	40.244	479.84	0.035710	13.280	0.044036	vapor
351.69	500.00	19.473	0.051354	13.346	16.186	82.979	30.062	40.275	480.53	0.035472	13.309	0.044184	vapor
352.69	500.00	19.410	0.051521	13.377	16.227	83.093	30.109	40.307	481.22	0.035235	13.337	0.044334	vapor
353.69	500.00	19.347	0.051687	13.408	16.267	83.207	30.156	40.339	481.91	0.035001	13.365	0.044483	vapor
354.69	500.00	19.285	0.051853	13.439	16.307	83.321	30.203	40.372	482.59	0.034768	13.393	0.044633	vapor
355.69	500.00	19.224	0.052019	13.471	16.348	83.435	30.250	40.405	483.27	0.034537	13.422	0.044784	vapor
356.69	500.00	19.163	0.052185	13.502	16.388	83.548	30.297	40.438	483.95	0.034308	13.450	0.044935	vapor
357.69	500.00	19.102	0.052351	13.533	16.428	83.662	30.345	40.472	484.63	0.034081	13.478	0.045086	vapor
358.69	500.00	19.042	0.052516	13.564	16.469	83.775	30.393	40.506	485.30	0.033855	13.506	0.045237	vapor
359.69	500.00	18.982	0.052682	13.596	16.509	83.888	30.441	40.540	485.98	0.033632	13.534	0.045389	vapor
360.69	500.00	18.922	0.052847	13.627	16.550	84.000	30.489	40.575	486.65	0.033409	13.562	0.045542	vapor
361.69	500.00	18.863	0.053013	13.659	16.591	84.113	30.538	40.610	487.32	0.033189	13.590	0.045694	vapor
362.69	500.00	18.805	0.053178	13.690	16.631	84.225	30.586	40.646	487.99	0.032970	13.619	0.045847	vapor
363.69	500.00	18.747	0.053343	13.722	16.672	84.337	30.635	40.682	488.65	0.032754	13.647	0.046001	vapor
364.69	500.00	18.689	0.053508	13.753	16.713	84.448	30.684	40.718	489.31	0.032538	13.675	0.046155	vapor
365.69	500.00	18.631	0.053673	13.785	16.753	84.560	30.733	40.754	489.98	0.032325	13.703	0.046309	vapor
366.69	500.00	18.574	0.053838	13.817	16.794	84.671	30.783	40.791	490.64	0.032113	13.731	0.046464	vapor
367.69	500.00	18.518	0.054003	13.848	16.835	84.782	30.832	40.829	491.29	0.031902	13.758	0.046619	vapor
368.69	500.00	18.461	0.054167	13.880	16.876	84.893	30.882	40.866	491.95	0.031693	13.786	0.046774	vapor
369.69	500.00	18.405	0.054332	13.912	16.917	85.004	30.932	40.904	492.60	0.031486	13.814	0.046930	vapor
370.69	500.00	18.350	0.054496	13.944	16.958	85.115	30.982	40.942	493.26	0.031281	13.842	0.047086	vapor
371.69	500.00	18.295	0.054660	13.976	16.999	85.225	31.032	40.980	493.91	0.031077	13.870	0.047242	vapor
372.69	500.00	18.240	0.054825	14.007	17.040	85.335	31.083	41.019	494.55	0.030874	13.898	0.047399	vapor
373.69	500.00	18.186	0.054989	14.039	17.081	85.445	31.133	41.058	495.20	0.030673	13.926	0.047556	vapor
374.69	500.00	18.131	0.055153	14.071	17.122	85.555	31.184	41.098	495.85	0.030474	13.953	0.047714	vapor
375.69	500.00	18.078	0.055317	14.103	17.163	85.665	31.235	41.137	496.49	0.030276	13.981	0.047872	vapor
376.69	500.00	18.024	0.055481	14.136	17.204	85.774	31.286	41.177	497.13	0.030079	14.009	0.048030	vapor
377.69	500.00	17.971	0.055644	14.168	17.245	85.883	31.337	41.217	497.77	0.029884	14.037	0.048189	vapor
378.69	500.00	17.919	0.055808	14.200	17.286	85.992	31.389	41.258	498.41	0.029691	14.064	0.048348	vapor
379.69	500.00	17.866	0.055972	14.232	17.328	86.101	31.440	41.298	499.04	0.029499	14.092	0.048507	vapor
380.69	500.00	17.814	0.056135	14.264	17.369	86.210	31.492	41.339	499.68	0.029308	14.120	0.048667	vapor
381.69	500.00	17.762	0.056298	14.297	17.410	86.318	31.544	41.381	500.31	0.029119	14.147	0.048827	vapor
382.69	500.00	17.711	0.056462	14.329	17.452	86.427	31.596	41.422	500.94	0.028931	14.175	0.048987	vapor
383.69	500.00	17.660	0.056625	14.362	17.493	86.535	31.648	41.464	501.57	0.028745	14.202	0.049148	vapor
384.69	500.00	17.609	0.056788	14.394	17.535	86.643	31.700	41.506	502.20	0.028560	14.230	0.049309	vapor
385.69	500.00	17.559	0.056951	14.426	17.576	86.751	31.753	41.548	502.83	0.028376	14.258	0.049470	vapor
386.69	500.00	17.509	0.057114	14.459	17.618	86.858	31.806	41.591	503.45	0.028194	14.285	0.049632	vapor
387.69	500.00	17.459	0.057277	14.492	17.659	86.966	31.858	41.634	504.08	0.028013	14.313	0.049794	vapor
388.69	500.00	17.410	0.057440	14.524	17.701	87.073	31.911	41.677	504.70	0.027833	14.340	0.049957	vapor
389.69	500.00	17.360	0.057603	14.557	17.743	87.180	31.964	41.720	505.32	0.027655	14.367	0.050119	vapor
390.69	500.00	17.311	0.057765	14.590	17.784	87.287	32.017	41.764	505.94	0.027478	14.395	0.050283	vapor
391.69	500.00	17.263	0.057928	14.623	17.826	87.394	32.071	41.807	506.55	0.027303	14.422	0.050446	vapor
392.69	500.00	17.215	0.058090	14.655	17.868	87.501	32.124	41.851	507.17	0.027128	14.450	0.050610	vapor
393.69	500.00	17.167	0.058253	14.688	17.910	87.607	32.178	41.895	507.78	0.026955	14.477	0.050774	vapor
394.69	500.00	17.119	0.058415	14.721	17.952	87.713	32.231	41.940	508.40	0.026783	14.504	0.050939	vapor
395.69	500.00	17.071	0.058577	14.754	17.994	87.820	32.285	41.984	509.01	0.026613	14.532	0.051103	vapor
396.69	500.00	17.024	0.058739	14.787	18.036	87.926	32.339	42.029	509.62	0.026444	14.559	0.051269	vapor
397.69	500.00	16.977	0.058902	14.820	18.078	88.031	32.393	42.074	510.23	0.026276	14.586	0.051434	vapor
398.69	500.00	16.931	0.059064	14.853	18.120	88.137	32.447	42.120	510.83	0.026109	14.613	0.051600	vapor
399.69	500.00	16.885	0.059226	14.887	18.162	88.243	32.501	42.165	511.44	0.025943	14.640	0.051766	vapor
400.69	500.00	16.839	0.059387	14.920	18.204	88.348	32.556	42.211	512.04	0.025779	14.668	0.051932	vapor
401.69	500.00	16.793	0.059549	14.953	18.247	88.453	32.610	42.257	512.65	0.025615	14.695	0.052099	vapor
402.69	500.00	16.747	0.059711	14.986	18.289	88.559	32.665	42.303	513.25	0.025453	14.722	0.052266	vapor
403.69	500.00	16.702	0.059873	15.020	18.331	88.663	32.720	42.349	513.85	0.025293	14.749	0.052434	vapor
404.69	500.00	16.657	0.060034	15.053	18.374	88.768	32.775	42.396	514.45	0.025133	14.776	0.052602	vapor
405.69	500.00	16.612	0.060196	15.087	18.416	88.873	32.829	42.442	515.04	0.024974	14.803	0.052770	vapor
406.69	500.00	16.568	0.060357	15.120	18.458	88.978	32.885	42.489	515.64	0.024817	14.830	0.052938	vapor
407.69	500.00	16.524	0.060519	15.154	18.501	89.082	32.940	42.536	516.24	0.024661	14.857	0.053107	vapor
408.69	500.00	16.480	0.060680	15.188	18.543	89.186	32.995	42.583	516.83	0.024505	14.884	0.053276	vapor
409.69	500.00	16.436	0.060841	15.221	18.586	89.290	33.050	42.631	517.42	0.024351	14.911	0.053445	vapor
410.69	500.00	16.393	0.061002	15.255	18.629	89.394	33.106	42.678	518.01	0.024198	14.938	0.053615	vapor
411.69	500.00	16.350	0.061164	15.289	18.671	89.498	33.161	42.726	518.60	0.024047	14.965	0.053785	vapor
412.69	500.00	16.307	0.061325	15.323	18.714	89.602	33.217	42.774	519.19	0.023896	14.992	0.053955	vapor
413.69	500.00	16.264	0.061486	15.357	18.757	89.705	33.273	42.822	519.78	0.023746	15.019	0.054126	vapor
414.69	500.00	16.221	0.061647	15.390	18.800	89.809	33.329	42.870	520.36	0.023597	15.046	0.054297	vapor
415.69	500.00	16.179	0.061808	15.424	18.843	89.912	33.385	42.919	520.95	0.023450	15.072	0.054468	vapor
416.69	500.00	16.137	0.061968	15.458	18.886	90.015	33.441	42.967	521.53	0.023303	15.099	0.054639	vapor
417.69	500.00	16.096	0.062129	15.493	18.929	90.118	33.497	43.016	522.11	0.023158	15.126	0.054811	vapor
418.69	500.00	16.054	0.062290	15.527	18.972	90.221	33.553	43.065	522.69	0.023013	15.153	0.054983	vapor
419.69	500.00	16.013	0.062450	15.561	19.015	90.324	33.609	43.114	523.27	0.022870	15.179	0.055155	vapor
420.69	500.00	15.972	0.062611	15.595	19.058	90.427	33.666	43.163	523.85	0.022728	15.206	0.055328	vapor
421.69	500.00	15.931	0.062771	15.630	19.101	90.529	33.722	43.212	524.43	0.022586	15.233	0.055501	vapor
422.69	500.00	15.890	0.062932	15.664	19.144	90.632	33.779	43.262	525.01	0.022446	15.260	0.055674	vapor
423.69	500.00	15.850	0.063092	15.698	19.188	90.734	33.835	43.312	525.58	0.022306	15.286	0.055848	vapor
424.69	500.00	15.810	0.063253	15.733	19.231	90.836	33.892	43.361	526.16	0.022168	15.313	0.056022	vapor
425.69	500.00	15.770	0.063413	15.767	19.274	90.938	33.949	43.411	526.73	0.022030	15.339	0.056196	vapor
426.69	500.00	15.730	0.063573	15.802	19.318	91.040	34.006	43.461	527.30	0.021894	15.366	0.056371	vapor
427.69	500.00	15.690	0.063733	15.836	19.361	91.142	34.063	43.512	527.87	0.021758	15.392	0.056545	vapor
428.69	500.00	15.651	0.063893	15.871	19.405	91.244	34.120	43.562	528.44	0.021624	15.419	0.056720	vapor
429.69	500.00	15.612	0.064053	15.906	19.448	91.345	34.177	43.612	529.01	0.021490	15.446	0.056896	vapor
430.69	500.00	15.573	0.064213	15.941	19.492	91.447	34.234	43.663	529.58	0.021357	15.472	0.057071	vapor
431.69	500.00	15.534	0.064373	15.976	19.536	91.548	34.291	43.714	530.15	0.021225	15.498	0.057247	vapor
432.69	500.00	15.496	0.064533	16.010	19.579	91.649	34.349	43.765	530.71	0.021095	15.525	0.057423	vapor
433.69	500.00	15.458	0.064693	16.045	19.623	91.750	34.406	43.816	531.27	0.020965	15.551	0.057600	vapor
434.69	500.00	15.420	0.064853	16.080	19.667	91.851	34.463	43.867	531.84	0.020835	15.578	0.057776	vapor
435.69	500.00	15.382	0.065013	16.115	19.711	91.952	34.521	43.918	532.40	0.020707	15.604	0.057953	vapor
436.69	500.00	15.344	0.065172	16.151	19.755	92.053	34.579	43.969	532.96	0.020580	15.630	0.058131	vapor
437.69	500.00	15.306	0.065332	16.186	19.799	92.153	34.636	44.021	533.52	0.020453	15.657	0.058308	vapor
438.69	500.00	15.269	0.065492	16.221	19.843	92.254	34.694	44.072	534.08	0.020328	15.683	0.058486	vapor
439.69	500.00	15.232	0.065651	16.256	19.887	92.354	34.752	44.124	534.64	0.020203	15.709	0.058664	vapor
440.69	500.00	15.195	0.065810	16.292	19.931	92.455	34.809	44.176	535.20	0.020079	15.735	0.058843	vapor
441.69	500.00	15.158	0.065970	16.327	19.975	92.555	34.867	44.228	535.75	0.019956	15.762	0.059021	vapor
442.69	500.00	15.122	0.066129	16.362	20.020	92.655	34.925	44.280	536.31	0.019834	15.788	0.059200	vapor
443.69	500.00	15.086	0.066289	16.398	20.064	92.755	34.983	44.332	536.86	0.019713	15.814	0.059379	vapor
444.69	500.00	15.049	0.066448	16.433	20.108	92.855	35.041	44.384	537.41	0.019592	15.840	0.059559	vapor
445.69	500.00	15.013	0.066607	16.469	20.153	92.955	35.099	44.437	537.97	0.019473	15.866	0.059738	vapor
446.69	500.00	14.978	0.066766	16.505	20.197	93.054	35.158	44.489	538.52	0.019354	15.892	0.059918	vapor
447.69	500.00	14.942	0.066925	16.540	20.242	93.154	35.216	44.542	539.07	0.019236	15.919	0.060099	vapor
448.69	500.00	14.907	0.067084	16.576	20.286	93.253	35.274	44.594	539.62	0.019119	15.945	0.060279	vapor
449.69	500.00	14.871	0.067243	16.612	20.331	93.353	35.332	44.647	540.17	0.019002	15.971	0.060460	vapor
450.69	500.00	14.836	0.067402	16.648	20.376	93.452	35.391	44.700	540.71	0.018886	15.997	0.060641	vapor
451.69	500.00	14.801	0.067561	16.684	20.420	93.551	35.449	44.753	541.26	0.018772	16.023	0.060822	vapor
452.69	500.00	14.767	0.067720	16.720	20.465	93.650	35.508	44.806	541.81	0.018657	16.049	0.061004	vapor
453.69	500.00	14.732	0.067879	16.756	20.510	93.749	35.566	44.859	542.35	0.018544	16.075	0.061186	vapor
454.69	500.00	14.698	0.068038	16.792	20.555	93.848	35.625	44.912	542.89	0.018432	16.101	0.061368	vapor
455.69	500.00	14.663	0.068197	16.828	20.600	93.946	35.683	44.966	543.44	0.018320	16.126	0.061550	vapor
456.69	500.00	14.629	0.068355	16.864	20.645	94.045	35.742	45.019	543.98	0.018209	16.152	0.061732	vapor
457.69	500.00	14.596	0.068514	16.901	20.690	94.144	35.801	45.072	544.52	0.018098	16.178	0.061915	vapor
458.69	500.00	14.562	0.068673	16.937	20.735	94.242	35.859	45.126	545.06	0.017989	16.204	0.062098	vapor
459.69	500.00	14.528	0.068831	16.973	20.780	94.340	35.918	45.180	545.60	0.017880	16.230	0.062282	vapor
460.69	500.00	14.495	0.068990	17.010	20.825	94.439	35.977	45.233	546.14	0.017772	16.256	0.062465	vapor
461.69	500.00	14.462	0.069148	17.046	20.871	94.537	36.036	45.287	546.68	0.017664	16.281	0.062649	vapor
462.69	500.00	14.429	0.069307	17.083	20.916	94.635	36.095	45.341	547.21	0.017558	16.307	0.062833	vapor
463.69	500.00	14.396	0.069465	17.119	20.961	94.733	36.154	45.395	547.75	0.017452	16.333	0.063017	vapor
464.69	500.00	14.363	0.069624	17.156	21.007	94.830	36.213	45.449	548.29	0.017347	16.359	0.063202	vapor
465.69	500.00	14.330	0.069782	17.193	21.052	94.928	36.272	45.503	548.82	0.017242	16.384	0.063387	vapor
466.69	500.00	14.298	0.069940	17.230	21.098	95.026	36.331	45.557	549.35	0.017138	16.410	0.063572	vapor
467.69	500.00	14.266	0.070098	17.266	21.143	95.123	36.390	45.612	549.89	0.017035	16.436	0.063757	vapor
468.69	500.00	14.234	0.070257	17.303	21.189	95.221	36.449	45.666	550.42	0.016932	16.461	0.063942	vapor
469.69	500.00	14.202	0.070415	17.340	21.235	95.318	36.508	45.720	550.95	0.016831	16.487	0.064128	vapor
470.69	500.00	14.170	0.070573	17.377	21.280	95.416	36.567	45.775	551.48	0.016729	16.512	0.064314	vapor
471.69	500.00	14.138	0.070731	17.414	21.326	95.513	36.626	45.829	552.01	0.016629	16.538	0.064500	vapor
472.69	500.00	14.107	0.070889	17.451	21.372	95.610	36.685	45.884	552.54	0.016529	16.563	0.064687	vapor
473.69	500.00	14.075	0.071047	17.489	21.418	95.707	36.745	45.938	553.06	0.016430	16.589	0.064873	vapor
474.69	500.00	14.044	0.071205	17.526	21.464	95.804	36.804	45.993	553.59	0.016331	16.614	0.065060	vapor
475.69	500.00	14.013	0.071363	17.563	21.510	95.901	36.863	46.048	554.12	0.016234	16.640	0.065247	vapor
476.69	500.00	13.982	0.071521	17.600	21.556	95.998	36.922	46.103	554.64	0.016136	16.665	0.065435	vapor
477.69	500.00	13.951	0.071679	17.638	21.602	96.094	36.982	46.158	555.17	0.016040	16.691	0.065622	vapor
478.69	500.00	13.920	0.071837	17.675	21.648	96.191	37.041	46.213	555.69	0.015944	16.716	0.065810	vapor
479.69	500.00	13.890	0.071994	17.713	21.695	96.287	37.100	46.268	556.22	0.015848	16.742	0.065998	vapor
480.69	500.00	13.860	0.072152	17.750	21.741	96.384	37.160	46.323	556.74	0.015754	16.767	0.066186	vapor
481.69	500.00	13.829	0.072310	17.788	21.787	96.480	37.219	46.378	557.26	0.015660	16.792	0.066375	vapor
482.69	500.00	13.799	0.072467	17.826	21.834	96.576	37.279	46.433	557.78	0.015566	16.818	0.066563	vapor
483.69	500.00	13.769	0.072625	17.863	21.880	96.672	37.338	46.488	558.30	0.015473	16.843	0.066752	vapor
484.69	500.00	13.740	0.072783	17.901	21.927	96.768	37.398	46.544	558.82	0.015381	16.868	0.066941	vapor
485.69	500.00	13.710	0.072940	17.939	21.973	96.864	37.457	46.599	559.34	0.015289	16.893	0.067131	vapor
486.69	500.00	13.680	0.073098	17.977	22.020	96.960	37.517	46.654	559.86	0.015198	16.919	0.067320	vapor
487.69	500.00	13.651	0.073255	18.015	22.066	97.056	37.576	46.710	560.37	0.015108	16.944	0.067510	vapor
488.69	500.00	13.622	0.073413	18.053	22.113	97.152	37.636	46.765	560.89	0.015018	16.969	0.067700	vapor
489.69	500.00	13.592	0.073570	18.091	22.160	97.248	37.695	46.821	561.41	0.014928	16.994	0.067890	vapor
490.69	500.00	13.563	0.073727	18.129	22.207	97.343	37.755	46.876	561.92	0.014840	17.019	0.068081	vapor
491.69	500.00	13.535	0.073885	18.167	22.254	97.439	37.815	46.932	562.44	0.014751	17.044	0.068271	vapor
492.69	500.00	13.506	0.074042	18.206	22.301	97.534	37.874	46.988	562.95	0.014664	17.070	0.068462	vapor
493.69	500.00	13.477	0.074199	18.244	22.348	97.629	37.934	47.043	563.46	0.014577	17.095	0.068653	vapor
494.69	500.00	13.449	0.074357	18.282	22.395	97.725	37.993	47.099	563.98	0.014490	17.120	0.068845	vapor
495.69	500.00	13.420	0.074514	18.321	22.442	97.820	38.053	47.155	564.49	0.014404	17.145	0.069036	vapor
496.69	500.00	13.392	0.074671	18.359	22.489	97.915	38.113	47.211	565.00	0.014319	17.170	0.069228	vapor
497.69	500.00	13.364	0.074828	18.398	22.536	98.010	38.172	47.266	565.51	0.014234	17.195	0.069420	vapor
498.69	500.00	13.336	0.074985	18.436	22.584	98.105	38.232	47.322	566.02	0.014149	17.220	0.069612	vapor
499.69	500.00	13.308	0.075142	18.475	22.631	98.200	38.292	47.378	566.53	0.014066	17.245	0.069804	vapor
500.69	500.00	13.280	0.075300	18.514	22.678	98.294	38.352	47.434	567.04	0.013982	17.270	0.069997	vapor
501.69	500.00	13.253	0.075457	18.553	22.726	98.389	38.411	47.490	567.54	0.013900	17.295	0.070189	vapor
502.69	500.00	13.225	0.075614	18.591	22.773	98.484	38.471	47.546	568.05	0.013817	17.319	0.070382	vapor
503.69	500.00	13.198	0.075771	18.630	22.821	98.578	38.531	47.602	568.56	0.013736	17.344	0.070575	vapor
504.69	500.00	13.170	0.075927	18.669	22.869	98.673	38.590	47.659	569.06	0.013654	17.369	0.070769	vapor
505.69	500.00	13.143	0.076084	18.708	22.916	98.767	38.650	47.715	569.57	0.013574	17.394	0.070962	vapor
506.69	500.00	13.116	0.076241	18.747	22.964	98.861	38.710	47.771	570.07	0.013493	17.419	0.071156	vapor
507.69	500.00	13.089	0.076398	18.787	23.012	98.956	38.770	47.827	570.57	0.013414	17.444	0.071350	vapor
508.69	500.00	13.063	0.076555	18.826	23.060	99.050	38.829	47.883	571.08	0.013335	17.468	0.071544	vapor
509.69	500.00	13.036	0.076712	18.865	23.108	99.144	38.889	47.940	571.58	0.013256	17.493	0.071738	vapor
510.69	500.00	13.009	0.076868	18.904	23.155	99.238	38.949	47.996	572.08	0.013178	17.518	0.071933	vapor
511.69	500.00	12.983	0.077025	18.944	23.204	99.332	39.009	48.052	572.58	0.013100	17.543	0.072127	vapor
512.69	500.00	12.956	0.077182	18.983	23.252	99.426	39.068	48.108	573.08	0.013023	17.567	0.072322	vapor
513.69	500.00	12.930	0.077339	19.022	23.300	99.520	39.128	48.165	573.58	0.012946	17.592	0.072517	vapor
514.69	500.00	12.904	0.077495	19.062	23.348	99.613	39.188	48.221	574.08	0.012870	17.617	0.072713	vapor
515.69	500.00	12.878	0.077652	19.102	23.396	99.707	39.248	48.278	574.58	0.012794	17.641	0.072908	vapor
516.69	500.00	12.852	0.077808	19.141	23.444	99.801	39.308	48.334	575.08	0.012719	17.666	0.073104	vapor
517.69	500.00	12.826	0.077965	19.181	23.493	99.894	39.367	48.391	575.58	0.012644	17.690	0.073300	vapor
518.69	500.00	12.801	0.078121	19.221	23.541	99.988	39.427	48.447	576.07	0.012569	17.715	0.073496	vapor
519.69	500.00	12.775	0.078278	19.261	23.590	100.08	39.487	48.504	576.57	0.012495	17.739	0.073692	vapor
520.69	500.00	12.750	0.078434	19.300	23.638	100.17	39.547	48.560	577.07	0.012422	17.764	0.073888	vapor
521.69	500.00	12.724	0.078591	19.340	23.687	100.27	39.606	48.617	577.56	0.012349	17.788	0.074085	vapor
522.69	500.00	12.699	0.078747	19.380	23.735	100.36	39.666	48.673	578.05	0.012276	17.813	0.074281	vapor
523.69	500.00	12.674	0.078904	19.420	23.784	100.45	39.726	48.730	578.55	0.012204	17.837	0.074478	vapor
524.69	500.00	12.649	0.079060	19.460	23.833	100.55	39.786	48.786	579.04	0.012132	17.862	0.074675	vapor
525.69	500.00	12.624	0.079216	19.501	23.882	100.64	39.845	48.843	579.53	0.012061	17.886	0.074873	vapor
526.69	500.00	12.599	0.079373	19.541	23.931	100.73	39.905	48.900	580.03	0.011990	17.911	0.075070	vapor
527.69	500.00	12.574	0.079529	19.581	23.980	100.83	39.965	48.956	580.52	0.011920	17.935	0.075268	vapor
528.69	500.00	12.549	0.079685	19.622	24.029	100.92	40.025	49.013	581.01	0.011850	17.959	0.075466	vapor
529.69	500.00	12.525	0.079841	19.662	24.078	101.01	40.084	49.070	581.50	0.011780	17.984	0.075664	vapor
530.69	500.00	12.500	0.079998	19.702	24.127	101.10	40.144	49.126	581.99	0.011711	18.008	0.075862	vapor
531.69	500.00	12.476	0.080154	19.743	24.176	101.20	40.204	49.183	582.48	0.011642	18.032	0.076060	vapor
532.69	500.00	12.452	0.080310	19.783	24.225	101.29	40.263	49.240	582.97	0.011574	18.057	0.076259	vapor
533.69	500.00	12.428	0.080466	19.824	24.274	101.38	40.323	49.297	583.45	0.011506	18.081	0.076458	vapor
534.69	500.00	12.404	0.080622	19.865	24.324	101.47	40.383	49.353	583.94	0.011439	18.105	0.076656	vapor
535.69	500.00	12.380	0.080778	19.906	24.373	101.57	40.442	49.410	584.43	0.011372	18.129	0.076855	vapor
536.69	500.00	12.356	0.080934	19.946	24.422	101.66	40.502	49.467	584.92	0.011305	18.154	0.077055	vapor
537.69	500.00	12.332	0.081090	19.987	24.472	101.75	40.562	49.524	585.40	0.011239	18.178	0.077254	vapor
538.69	500.00	12.308	0.081246	20.028	24.522	101.84	40.621	49.580	585.89	0.011173	18.202	0.077454	vapor
539.69	500.00	12.285	0.081402	20.069	24.571	101.93	40.681	49.637	586.37	0.011108	18.226	0.077653	vapor
540.69	500.00	12.261	0.081558	20.110	24.621	102.03	40.741	49.694	586.86	0.011042	18.250	0.077853	vapor
541.69	500.00	12.238	0.081714	20.151	24.671	102.12	40.800	49.751	587.34	0.010978	18.274	0.078053	vapor
