Temperature (K)	Pressure (psia)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (F/psia)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
308.69	400.00	17.971	0.055645	12.120	14.582	79.906	28.200	38.667	449.58	0.048377	11.936	0.037610	vapor
309.69	400.00	17.903	0.055856	12.149	14.620	80.031	28.236	38.682	450.36	0.048036	11.966	0.037744	vapor
310.69	400.00	17.836	0.056066	12.178	14.659	80.156	28.272	38.699	451.14	0.047698	11.996	0.037879	vapor
311.69	400.00	17.769	0.056276	12.208	14.698	80.280	28.309	38.716	451.91	0.047362	12.026	0.038014	vapor
312.69	400.00	17.703	0.056486	12.237	14.736	80.404	28.345	38.734	452.69	0.047030	12.055	0.038149	vapor
313.69	400.00	17.638	0.056696	12.267	14.775	80.528	28.383	38.752	453.45	0.046700	12.085	0.038285	vapor
314.69	400.00	17.573	0.056906	12.296	14.814	80.651	28.420	38.771	454.22	0.046373	12.115	0.038421	vapor
315.69	400.00	17.508	0.057115	12.326	14.853	80.774	28.458	38.790	454.98	0.046049	12.145	0.038558	vapor
316.69	400.00	17.445	0.057324	12.355	14.891	80.897	28.496	38.810	455.74	0.045728	12.174	0.038695	vapor
317.69	400.00	17.381	0.057533	12.385	14.930	81.019	28.534	38.831	456.50	0.045410	12.204	0.038832	vapor
318.69	400.00	17.318	0.057742	12.414	14.969	81.141	28.573	38.852	457.25	0.045094	12.234	0.038970	vapor
319.69	400.00	17.256	0.057951	12.444	15.008	81.263	28.612	38.874	458.00	0.044781	12.263	0.039108	vapor
320.69	400.00	17.194	0.058160	12.474	15.047	81.385	28.651	38.896	458.75	0.044470	12.293	0.039247	vapor
321.69	400.00	17.133	0.058368	12.503	15.086	81.506	28.690	38.918	459.50	0.044162	12.323	0.039386	vapor
322.69	400.00	17.072	0.058576	12.533	15.125	81.627	28.730	38.942	460.24	0.043857	12.352	0.039525	vapor
323.69	400.00	17.011	0.058784	12.563	15.164	81.747	28.770	38.965	460.98	0.043554	12.382	0.039665	vapor
324.69	400.00	16.951	0.058992	12.593	15.203	81.867	28.811	38.990	461.72	0.043254	12.411	0.039805	vapor
325.69	400.00	16.892	0.059200	12.622	15.242	81.987	28.851	39.014	462.45	0.042956	12.441	0.039946	vapor
326.69	400.00	16.833	0.059407	12.652	15.281	82.107	28.892	39.040	463.18	0.042661	12.470	0.040087	vapor
327.69	400.00	16.774	0.059615	12.682	15.320	82.226	28.934	39.065	463.91	0.042368	12.500	0.040228	vapor
328.69	400.00	16.716	0.059822	12.712	15.359	82.345	28.975	39.091	464.64	0.042078	12.529	0.040370	vapor
329.69	400.00	16.659	0.060029	12.742	15.398	82.464	29.017	39.118	465.36	0.041790	12.558	0.040513	vapor
330.69	400.00	16.601	0.060236	12.772	15.437	82.583	29.059	39.145	466.09	0.041504	12.588	0.040655	vapor
331.69	400.00	16.545	0.060443	12.802	15.476	82.701	29.101	39.173	466.80	0.041221	12.617	0.040798	vapor
332.69	400.00	16.488	0.060649	12.832	15.515	82.819	29.144	39.201	467.52	0.040940	12.646	0.040942	vapor
333.69	400.00	16.432	0.060856	12.862	15.555	82.936	29.186	39.229	468.24	0.040661	12.676	0.041086	vapor
334.69	400.00	16.377	0.061062	12.892	15.594	83.054	29.229	39.258	468.95	0.040385	12.705	0.041230	vapor
335.69	400.00	16.322	0.061268	12.922	15.633	83.171	29.273	39.287	469.66	0.040110	12.734	0.041374	vapor
336.69	400.00	16.267	0.061474	12.953	15.672	83.288	29.316	39.317	470.36	0.039838	12.763	0.041519	vapor
337.69	400.00	16.213	0.061680	12.983	15.712	83.405	29.360	39.347	471.07	0.039569	12.793	0.041665	vapor
338.69	400.00	16.159	0.061886	13.013	15.751	83.521	29.404	39.378	471.77	0.039301	12.822	0.041811	vapor
339.69	400.00	16.105	0.062091	13.043	15.790	83.637	29.448	39.409	472.47	0.039036	12.851	0.041957	vapor
340.69	400.00	16.052	0.062297	13.074	15.830	83.753	29.493	39.440	473.17	0.038772	12.880	0.042103	vapor
341.69	400.00	15.999	0.062502	13.104	15.869	83.869	29.538	39.472	473.86	0.038511	12.909	0.042250	vapor
342.69	400.00	15.947	0.062707	13.134	15.909	83.984	29.582	39.504	474.56	0.038252	12.938	0.042398	vapor
343.69	400.00	15.895	0.062912	13.165	15.948	84.099	29.628	39.537	475.25	0.037995	12.967	0.042545	vapor
344.69	400.00	15.844	0.063117	13.195	15.988	84.214	29.673	39.570	475.94	0.037740	12.996	0.042693	vapor
345.69	400.00	15.792	0.063322	13.226	16.028	84.329	29.719	39.603	476.62	0.037487	13.025	0.042842	vapor
346.69	400.00	15.741	0.063527	13.256	16.067	84.443	29.765	39.637	477.31	0.037236	13.054	0.042991	vapor
347.69	400.00	15.691	0.063731	13.287	16.107	84.557	29.811	39.671	477.99	0.036987	13.083	0.043140	vapor
348.69	400.00	15.641	0.063936	13.318	16.146	84.671	29.857	39.705	478.67	0.036740	13.112	0.043290	vapor
349.69	400.00	15.591	0.064140	13.348	16.186	84.785	29.904	39.740	479.35	0.036495	13.141	0.043440	vapor
350.69	400.00	15.541	0.064344	13.379	16.226	84.899	29.950	39.775	480.03	0.036251	13.169	0.043590	vapor
351.69	400.00	15.492	0.064548	13.410	16.266	85.012	29.997	39.810	480.70	0.036010	13.198	0.043741	vapor
352.69	400.00	15.443	0.064752	13.441	16.306	85.125	30.045	39.846	481.37	0.035771	13.227	0.043892	vapor
353.69	400.00	15.395	0.064956	13.471	16.345	85.238	30.092	39.882	482.04	0.035533	13.256	0.044043	vapor
354.69	400.00	15.347	0.065160	13.502	16.385	85.351	30.140	39.919	482.71	0.035298	13.285	0.044195	vapor
355.69	400.00	15.299	0.065363	13.533	16.425	85.463	30.187	39.956	483.38	0.035064	13.313	0.044347	vapor
356.69	400.00	15.252	0.065567	13.564	16.465	85.575	30.235	39.993	484.04	0.034832	13.342	0.044500	vapor
357.69	400.00	15.204	0.065770	13.595	16.505	85.687	30.284	40.030	484.70	0.034601	13.371	0.044653	vapor
358.69	400.00	15.158	0.065974	13.626	16.545	85.799	30.332	40.068	485.36	0.034373	13.399	0.044806	vapor
359.69	400.00	15.111	0.066177	13.657	16.585	85.911	30.380	40.106	486.02	0.034146	13.428	0.044960	vapor
360.69	400.00	15.065	0.066380	13.689	16.626	86.022	30.429	40.145	486.68	0.033921	13.456	0.045114	vapor
361.69	400.00	15.019	0.066583	13.720	16.666	86.133	30.478	40.183	487.33	0.033698	13.485	0.045269	vapor
362.69	400.00	14.973	0.066786	13.751	16.706	86.244	30.527	40.223	487.98	0.033477	13.514	0.045424	vapor
363.69	400.00	14.928	0.066988	13.782	16.746	86.355	30.577	40.262	488.64	0.033257	13.542	0.045579	vapor
364.69	400.00	14.883	0.067191	13.814	16.786	86.466	30.626	40.301	489.28	0.033039	13.570	0.045734	vapor
365.69	400.00	14.838	0.067393	13.845	16.827	86.576	30.676	40.341	489.93	0.032822	13.599	0.045890	vapor
366.69	400.00	14.794	0.067596	13.876	16.867	86.686	30.726	40.382	490.58	0.032608	13.627	0.046046	vapor
367.69	400.00	14.750	0.067798	13.908	16.907	86.796	30.776	40.422	491.22	0.032394	13.656	0.046203	vapor
368.69	400.00	14.706	0.068000	13.939	16.948	86.906	30.826	40.463	491.86	0.032183	13.684	0.046360	vapor
369.69	400.00	14.662	0.068203	13.971	16.988	87.016	30.876	40.504	492.50	0.031973	13.712	0.046517	vapor
370.69	400.00	14.619	0.068405	14.002	17.029	87.125	30.927	40.545	493.14	0.031765	13.741	0.046675	vapor
371.69	400.00	14.576	0.068606	14.034	17.070	87.235	30.978	40.587	493.78	0.031558	13.769	0.046833	vapor
372.69	400.00	14.533	0.068808	14.066	17.110	87.344	31.029	40.628	494.42	0.031353	13.797	0.046991	vapor
373.69	400.00	14.491	0.069010	14.097	17.151	87.453	31.080	40.671	495.05	0.031149	13.825	0.047150	vapor
374.69	400.00	14.448	0.069212	14.129	17.191	87.561	31.131	40.713	495.68	0.030947	13.854	0.047309	vapor
375.69	400.00	14.406	0.069413	14.161	17.232	87.670	31.182	40.755	496.31	0.030746	13.882	0.047469	vapor
376.69	400.00	14.365	0.069615	14.193	17.273	87.778	31.234	40.798	496.94	0.030547	13.910	0.047628	vapor
377.69	400.00	14.323	0.069816	14.225	17.314	87.887	31.285	40.841	497.57	0.030350	13.938	0.047789	vapor
378.69	400.00	14.282	0.070017	14.257	17.355	87.995	31.337	40.885	498.19	0.030154	13.966	0.047949	vapor
379.69	400.00	14.241	0.070219	14.289	17.396	88.103	31.389	40.928	498.82	0.029959	13.994	0.048110	vapor
380.69	400.00	14.201	0.070420	14.321	17.437	88.210	31.441	40.972	499.44	0.029766	14.022	0.048271	vapor
381.69	400.00	14.160	0.070621	14.353	17.478	88.318	31.494	41.016	500.06	0.029574	14.050	0.048433	vapor
382.69	400.00	14.120	0.070822	14.385	17.519	88.425	31.546	41.060	500.68	0.029384	14.078	0.048594	vapor
383.69	400.00	14.080	0.071023	14.417	17.560	88.532	31.599	41.105	501.30	0.029195	14.106	0.048757	vapor
384.69	400.00	14.040	0.071223	14.450	17.601	88.639	31.651	41.150	501.91	0.029007	14.134	0.048919	vapor
385.69	400.00	14.001	0.071424	14.482	17.642	88.746	31.704	41.195	502.53	0.028821	14.162	0.049082	vapor
386.69	400.00	13.962	0.071625	14.514	17.683	88.853	31.757	41.240	503.14	0.028636	14.190	0.049245	vapor
387.69	400.00	13.923	0.071825	14.547	17.724	88.960	31.810	41.285	503.76	0.028453	14.218	0.049409	vapor
388.69	400.00	13.884	0.072026	14.579	17.766	89.066	31.863	41.331	504.37	0.028271	14.246	0.049572	vapor
389.69	400.00	13.845	0.072226	14.611	17.807	89.172	31.917	41.376	504.97	0.028090	14.274	0.049737	vapor
390.69	400.00	13.807	0.072426	14.644	17.848	89.278	31.970	41.422	505.58	0.027911	14.301	0.049901	vapor
391.69	400.00	13.769	0.072626	14.677	17.890	89.384	32.024	41.469	506.19	0.027733	14.329	0.050066	vapor
392.69	400.00	13.731	0.072827	14.709	17.931	89.490	32.078	41.515	506.79	0.027556	14.357	0.050231	vapor
393.69	400.00	13.694	0.073027	14.742	17.973	89.596	32.132	41.562	507.40	0.027381	14.385	0.050397	vapor
394.69	400.00	13.656	0.073227	14.775	18.015	89.701	32.186	41.608	508.00	0.027206	14.412	0.050562	vapor
395.69	400.00	13.619	0.073426	14.807	18.056	89.807	32.240	41.655	508.60	0.027033	14.440	0.050729	vapor
396.69	400.00	13.582	0.073626	14.840	18.098	89.912	32.294	41.703	509.20	0.026862	14.468	0.050895	vapor
397.69	400.00	13.545	0.073826	14.873	18.140	90.017	32.348	41.750	509.80	0.026691	14.495	0.051062	vapor
398.69	400.00	13.509	0.074026	14.906	18.181	90.122	32.403	41.797	510.39	0.026522	14.523	0.051229	vapor
399.69	400.00	13.473	0.074225	14.939	18.223	90.227	32.458	41.845	510.99	0.026354	14.550	0.051396	vapor
400.69	400.00	13.436	0.074425	14.972	18.265	90.331	32.512	41.893	511.58	0.026188	14.578	0.051564	vapor
401.69	400.00	13.400	0.074624	15.005	18.307	90.436	32.567	41.941	512.18	0.026022	14.605	0.051732	vapor
402.69	400.00	13.365	0.074824	15.038	18.349	90.540	32.622	41.989	512.77	0.025858	14.633	0.051900	vapor
403.69	400.00	13.329	0.075023	15.072	18.391	90.644	32.677	42.038	513.36	0.025695	14.660	0.052069	vapor
404.69	400.00	13.294	0.075222	15.105	18.433	90.748	32.732	42.087	513.95	0.025533	14.688	0.052238	vapor
405.69	400.00	13.259	0.075421	15.138	18.475	90.852	32.787	42.135	514.54	0.025372	14.715	0.052407	vapor
406.69	400.00	13.224	0.075620	15.171	18.517	90.956	32.843	42.184	515.12	0.025212	14.742	0.052577	vapor
407.69	400.00	13.189	0.075820	15.205	18.559	91.060	32.898	42.233	515.71	0.025054	14.770	0.052747	vapor
408.69	400.00	13.155	0.076018	15.238	18.602	91.163	32.954	42.283	516.29	0.024897	14.797	0.052917	vapor
409.69	400.00	13.120	0.076217	15.272	18.644	91.267	33.010	42.332	516.88	0.024740	14.824	0.053088	vapor
410.69	400.00	13.086	0.076416	15.305	18.686	91.370	33.065	42.382	517.46	0.024585	14.852	0.053258	vapor
411.69	400.00	13.052	0.076615	15.339	18.729	91.473	33.121	42.431	518.04	0.024431	14.879	0.053429	vapor
412.69	400.00	13.019	0.076814	15.373	18.771	91.576	33.177	42.481	518.62	0.024278	14.906	0.053601	vapor
413.69	400.00	12.985	0.077012	15.406	18.814	91.679	33.233	42.531	519.20	0.024127	14.933	0.053773	vapor
414.69	400.00	12.952	0.077211	15.440	18.856	91.782	33.289	42.581	519.77	0.023976	14.960	0.053945	vapor
415.69	400.00	12.918	0.077409	15.474	18.899	91.884	33.345	42.632	520.35	0.023826	14.987	0.054117	vapor
416.69	400.00	12.885	0.077608	15.508	18.942	91.987	33.402	42.682	520.92	0.023678	15.015	0.054290	vapor
417.69	400.00	12.852	0.077806	15.542	18.984	92.089	33.458	42.733	521.50	0.023530	15.042	0.054462	vapor
418.69	400.00	12.820	0.078005	15.576	19.027	92.191	33.515	42.783	522.07	0.023384	15.069	0.054636	vapor
419.69	400.00	12.787	0.078203	15.610	19.070	92.293	33.571	42.834	522.64	0.023238	15.096	0.054809	vapor
420.69	400.00	12.755	0.078401	15.644	19.113	92.395	33.628	42.885	523.21	0.023094	15.123	0.054983	vapor
421.69	400.00	12.723	0.078599	15.678	19.156	92.497	33.685	42.937	523.78	0.022950	15.150	0.055157	vapor
422.69	400.00	12.691	0.078797	15.712	19.199	92.599	33.741	42.988	524.35	0.022808	15.177	0.055331	vapor
423.69	400.00	12.659	0.078995	15.746	19.242	92.701	33.798	43.039	524.92	0.022666	15.204	0.055506	vapor
424.69	400.00	12.627	0.079193	15.781	19.285	92.802	33.855	43.091	525.48	0.022526	15.231	0.055681	vapor
425.69	400.00	12.596	0.079391	15.815	19.328	92.904	33.912	43.142	526.05	0.022387	15.257	0.055856	vapor
426.69	400.00	12.565	0.079589	15.850	19.371	93.005	33.970	43.194	526.61	0.022248	15.284	0.056032	vapor
427.69	400.00	12.533	0.079787	15.884	19.414	93.106	34.027	43.246	527.17	0.022111	15.311	0.056207	vapor
428.69	400.00	12.502	0.079985	15.919	19.457	93.207	34.084	43.298	527.74	0.021974	15.338	0.056383	vapor
429.69	400.00	12.472	0.080182	15.953	19.501	93.308	34.141	43.350	528.30	0.021839	15.365	0.056560	vapor
430.69	400.00	12.441	0.080380	15.988	19.544	93.409	34.199	43.402	528.86	0.021704	15.391	0.056736	vapor
431.69	400.00	12.410	0.080578	16.022	19.588	93.510	34.256	43.455	529.42	0.021570	15.418	0.056913	vapor
432.69	400.00	12.380	0.080775	16.057	19.631	93.610	34.314	43.507	529.97	0.021437	15.445	0.057090	vapor
433.69	400.00	12.350	0.080973	16.092	19.675	93.711	34.371	43.560	530.53	0.021306	15.472	0.057268	vapor
434.69	400.00	12.320	0.081170	16.127	19.718	93.811	34.429	43.613	531.09	0.021175	15.498	0.057446	vapor
435.69	400.00	12.290	0.081368	16.162	19.762	93.911	34.487	43.665	531.64	0.021045	15.525	0.057624	vapor
436.69	400.00	12.260	0.081565	16.197	19.806	94.011	34.545	43.718	532.19	0.020916	15.552	0.057802	vapor
437.69	400.00	12.231	0.081762	16.232	19.849	94.112	34.602	43.771	532.75	0.020787	15.578	0.057980	vapor
438.69	400.00	12.201	0.081959	16.267	19.893	94.212	34.660	43.824	533.30	0.020660	15.605	0.058159	vapor
439.69	400.00	12.172	0.082156	16.302	19.937	94.311	34.718	43.878	533.85	0.020533	15.631	0.058338	vapor
440.69	400.00	12.143	0.082354	16.337	19.981	94.411	34.776	43.931	534.40	0.020408	15.658	0.058518	vapor
441.69	400.00	12.114	0.082551	16.372	20.025	94.511	34.835	43.984	534.95	0.020283	15.684	0.058697	vapor
442.69	400.00	12.085	0.082748	16.408	20.069	94.610	34.893	44.038	535.50	0.020159	15.711	0.058877	vapor
443.69	400.00	12.056	0.082945	16.443	20.113	94.710	34.951	44.091	536.05	0.020036	15.737	0.059057	vapor
444.69	400.00	12.028	0.083142	16.478	20.157	94.809	35.009	44.145	536.59	0.019914	15.764	0.059237	vapor
445.69	400.00	11.999	0.083338	16.514	20.201	94.908	35.067	44.199	537.14	0.019792	15.790	0.059418	vapor
446.69	400.00	11.971	0.083535	16.549	20.245	95.007	35.126	44.253	537.68	0.019672	15.816	0.059599	vapor
447.69	400.00	11.943	0.083732	16.585	20.290	95.106	35.184	44.307	538.22	0.019552	15.843	0.059780	vapor
448.69	400.00	11.915	0.083929	16.621	20.334	95.205	35.243	44.361	538.77	0.019433	15.869	0.059962	vapor
449.69	400.00	11.887	0.084125	16.656	20.378	95.304	35.301	44.415	539.31	0.019315	15.895	0.060143	vapor
450.69	400.00	11.859	0.084322	16.692	20.423	95.403	35.360	44.469	539.85	0.019198	15.921	0.060325	vapor
451.69	400.00	11.832	0.084519	16.728	20.467	95.501	35.418	44.523	540.39	0.019081	15.948	0.060507	vapor
452.69	400.00	11.804	0.084715	16.764	20.512	95.600	35.477	44.578	540.93	0.018966	15.974	0.060690	vapor
453.69	400.00	11.777	0.084912	16.800	20.556	95.698	35.536	44.632	541.47	0.018851	16.000	0.060872	vapor
454.69	400.00	11.750	0.085108	16.836	20.601	95.797	35.595	44.687	542.01	0.018736	16.026	0.061055	vapor
455.69	400.00	11.723	0.085305	16.872	20.646	95.895	35.653	44.741	542.54	0.018623	16.052	0.061238	vapor
456.69	400.00	11.696	0.085501	16.908	20.691	95.993	35.712	44.796	543.08	0.018510	16.079	0.061422	vapor
457.69	400.00	11.669	0.085697	16.944	20.735	96.091	35.771	44.851	543.61	0.018398	16.105	0.061606	vapor
458.69	400.00	11.642	0.085893	16.980	20.780	96.189	35.830	44.906	544.15	0.018287	16.131	0.061789	vapor
459.69	400.00	11.616	0.086090	17.016	20.825	96.287	35.889	44.960	544.68	0.018177	16.157	0.061974	vapor
460.69	400.00	11.589	0.086286	17.053	20.870	96.385	35.948	45.015	545.21	0.018067	16.183	0.062158	vapor
461.69	400.00	11.563	0.086482	17.089	20.915	96.482	36.007	45.070	545.75	0.017958	16.209	0.062343	vapor
462.69	400.00	11.537	0.086678	17.125	20.960	96.580	36.066	45.126	546.28	0.017850	16.235	0.062527	vapor
463.69	400.00	11.511	0.086874	17.162	21.006	96.677	36.125	45.181	546.81	0.017743	16.261	0.062713	vapor
464.69	400.00	11.485	0.087070	17.198	21.051	96.775	36.184	45.236	547.34	0.017636	16.287	0.062898	vapor
465.69	400.00	11.459	0.087266	17.235	21.096	96.872	36.243	45.291	547.86	0.017530	16.313	0.063083	vapor
466.69	400.00	11.434	0.087462	17.272	21.141	96.969	36.303	45.347	548.39	0.017424	16.339	0.063269	vapor
467.69	400.00	11.408	0.087658	17.308	21.187	97.066	36.362	45.402	548.92	0.017320	16.364	0.063455	vapor
468.69	400.00	11.383	0.087854	17.345	21.232	97.163	36.421	45.458	549.44	0.017216	16.390	0.063642	vapor
469.69	400.00	11.357	0.088050	17.382	21.278	97.260	36.480	45.513	549.97	0.017113	16.416	0.063828	vapor
470.69	400.00	11.332	0.088245	17.419	21.323	97.357	36.540	45.569	550.50	0.017010	16.442	0.064015	vapor
471.69	400.00	11.307	0.088441	17.456	21.369	97.454	36.599	45.624	551.02	0.016908	16.468	0.064202	vapor
472.69	400.00	11.282	0.088637	17.493	21.414	97.551	36.658	45.680	551.54	0.016807	16.493	0.064389	vapor
473.69	400.00	11.257	0.088832	17.530	21.460	97.647	36.718	45.736	552.06	0.016706	16.519	0.064576	vapor
474.69	400.00	11.232	0.089028	17.567	21.506	97.744	36.777	45.792	552.59	0.016606	16.545	0.064764	vapor
475.69	400.00	11.208	0.089224	17.604	21.552	97.840	36.837	45.847	553.11	0.016507	16.570	0.064952	vapor
476.69	400.00	11.183	0.089419	17.641	21.598	97.937	36.896	45.903	553.63	0.016408	16.596	0.065140	vapor
477.69	400.00	11.159	0.089615	17.679	21.643	98.033	36.955	45.959	554.15	0.016310	16.622	0.065328	vapor
478.69	400.00	11.135	0.089810	17.716	21.689	98.129	37.015	46.015	554.67	0.016213	16.647	0.065517	vapor
479.69	400.00	11.110	0.090006	17.753	21.735	98.225	37.075	46.071	555.18	0.016116	16.673	0.065706	vapor
480.69	400.00	11.086	0.090201	17.791	21.782	98.321	37.134	46.128	555.70	0.016020	16.699	0.065895	vapor
481.69	400.00	11.062	0.090396	17.828	21.828	98.417	37.194	46.184	556.22	0.015925	16.724	0.066084	vapor
482.69	400.00	11.039	0.090592	17.866	21.874	98.513	37.253	46.240	556.73	0.015830	16.750	0.066273	vapor
483.69	400.00	11.015	0.090787	17.903	21.920	98.609	37.313	46.296	557.25	0.015736	16.775	0.066463	vapor
484.69	400.00	10.991	0.090982	17.941	21.967	98.704	37.373	46.353	557.76	0.015642	16.801	0.066653	vapor
485.69	400.00	10.968	0.091177	17.979	22.013	98.800	37.432	46.409	558.28	0.015549	16.826	0.066843	vapor
486.69	400.00	10.944	0.091373	18.017	22.059	98.895	37.492	46.465	558.79	0.015457	16.851	0.067033	vapor
487.69	400.00	10.921	0.091568	18.055	22.106	98.991	37.552	46.522	559.30	0.015365	16.877	0.067224	vapor
488.69	400.00	10.898	0.091763	18.092	22.152	99.086	37.611	46.578	559.81	0.015274	16.902	0.067415	vapor
489.69	400.00	10.875	0.091958	18.130	22.199	99.181	37.671	46.635	560.32	0.015183	16.928	0.067605	vapor
490.69	400.00	10.852	0.092153	18.168	22.246	99.277	37.731	46.691	560.83	0.015093	16.953	0.067797	vapor
491.69	400.00	10.829	0.092348	18.207	22.292	99.372	37.790	46.748	561.34	0.015003	16.978	0.067988	vapor
492.69	400.00	10.806	0.092543	18.245	22.339	99.467	37.850	46.804	561.85	0.014914	17.004	0.068180	vapor
493.69	400.00	10.783	0.092738	18.283	22.386	99.562	37.910	46.861	562.36	0.014826	17.029	0.068371	vapor
494.69	400.00	10.760	0.092933	18.321	22.433	99.657	37.970	46.918	562.87	0.014738	17.054	0.068563	vapor
495.69	400.00	10.738	0.093128	18.359	22.480	99.751	38.030	46.974	563.38	0.014651	17.079	0.068755	vapor
496.69	400.00	10.716	0.093322	18.398	22.527	99.846	38.089	47.031	563.88	0.014564	17.105	0.068948	vapor
497.69	400.00	10.693	0.093517	18.436	22.574	99.941	38.149	47.088	564.39	0.014478	17.130	0.069140	vapor
498.69	400.00	10.671	0.093712	18.475	22.621	100.04	38.209	47.145	564.89	0.014393	17.155	0.069333	vapor
499.69	400.00	10.649	0.093907	18.513	22.668	100.13	38.269	47.202	565.40	0.014308	17.180	0.069526	vapor
500.69	400.00	10.627	0.094101	18.552	22.715	100.22	38.329	47.259	565.90	0.014223	17.205	0.069719	vapor
501.69	400.00	10.605	0.094296	18.591	22.763	100.32	38.388	47.315	566.40	0.014139	17.230	0.069913	vapor
502.69	400.00	10.583	0.094491	18.629	22.810	100.41	38.448	47.372	566.91	0.014056	17.255	0.070106	vapor
503.69	400.00	10.561	0.094685	18.668	22.857	100.51	38.508	47.429	567.41	0.013973	17.280	0.070300	vapor
504.69	400.00	10.540	0.094880	18.707	22.905	100.60	38.568	47.486	567.91	0.013891	17.305	0.070494	vapor
505.69	400.00	10.518	0.095074	18.746	22.952	100.70	38.628	47.543	568.41	0.013809	17.330	0.070688	vapor
506.69	400.00	10.497	0.095269	18.785	23.000	100.79	38.688	47.600	568.91	0.013727	17.355	0.070883	vapor
507.69	400.00	10.475	0.095463	18.824	23.048	100.88	38.748	47.657	569.41	0.013647	17.380	0.071077	vapor
508.69	400.00	10.454	0.095658	18.863	23.095	100.98	38.807	47.714	569.91	0.013566	17.405	0.071272	vapor
509.69	400.00	10.433	0.095852	18.902	23.143	101.07	38.867	47.772	570.41	0.013486	17.430	0.071467	vapor
510.69	400.00	10.412	0.096047	18.941	23.191	101.16	38.927	47.829	570.90	0.013407	17.455	0.071662	vapor
511.69	400.00	10.391	0.096241	18.981	23.239	101.26	38.987	47.886	571.40	0.013328	17.480	0.071857	vapor
512.69	400.00	10.370	0.096435	19.020	23.287	101.35	39.047	47.943	571.90	0.013250	17.505	0.072053	vapor
513.69	400.00	10.349	0.096630	19.059	23.335	101.45	39.107	48.000	572.39	0.013172	17.530	0.072249	vapor
514.69	400.00	10.328	0.096824	19.099	23.383	101.54	39.167	48.057	572.89	0.013095	17.555	0.072444	vapor
515.69	400.00	10.307	0.097018	19.138	23.431	101.63	39.227	48.115	573.38	0.013018	17.579	0.072641	vapor
516.69	400.00	10.287	0.097212	19.178	23.479	101.73	39.287	48.172	573.88	0.012941	17.604	0.072837	vapor
517.69	400.00	10.266	0.097407	19.217	23.527	101.82	39.346	48.229	574.37	0.012865	17.629	0.073033	vapor
518.69	400.00	10.246	0.097601	19.257	23.575	101.91	39.406	48.286	574.86	0.012790	17.654	0.073230	vapor
519.69	400.00	10.225	0.097795	19.297	23.624	102.00	39.466	48.344	575.36	0.012715	17.678	0.073427	vapor
520.69	400.00	10.205	0.097989	19.337	23.672	102.10	39.526	48.401	575.85	0.012640	17.703	0.073624	vapor
521.69	400.00	10.185	0.098183	19.376	23.720	102.19	39.586	48.458	576.34	0.012566	17.728	0.073821	vapor
522.69	400.00	10.165	0.098377	19.416	23.769	102.28	39.646	48.516	576.83	0.012493	17.752	0.074018	vapor
523.69	400.00	10.145	0.098571	19.456	23.817	102.38	39.706	48.573	577.32	0.012419	17.777	0.074216	vapor
524.69	400.00	10.125	0.098765	19.496	23.866	102.47	39.766	48.630	577.81	0.012347	17.802	0.074413	vapor
525.69	400.00	10.105	0.098959	19.536	23.915	102.56	39.825	48.688	578.30	0.012274	17.826	0.074611	vapor
526.69	400.00	10.085	0.099153	19.576	23.963	102.65	39.885	48.745	578.79	0.012203	17.851	0.074809	vapor
527.69	400.00	10.066	0.099347	19.617	24.012	102.75	39.945	48.802	579.27	0.012131	17.875	0.075008	vapor
528.69	400.00	10.046	0.099541	19.657	24.061	102.84	40.005	48.860	579.76	0.012060	17.900	0.075206	vapor
529.69	400.00	10.027	0.099735	19.697	24.110	102.93	40.065	48.917	580.25	0.011990	17.924	0.075405	vapor
530.69	400.00	10.007	0.099929	19.738	24.159	103.02	40.125	48.975	580.73	0.011920	17.949	0.075603	vapor
531.69	400.00	9.9878	0.10012	19.778	24.208	103.12	40.184	49.032	581.22	0.011850	17.973	0.075802	vapor
532.69	400.00	9.9685	0.10032	19.819	24.257	103.21	40.244	49.090	581.71	0.011781	17.998	0.076001	vapor
533.69	400.00	9.9493	0.10051	19.859	24.306	103.30	40.304	49.147	582.19	0.011712	18.022	0.076201	vapor
534.69	400.00	9.9301	0.10070	19.900	24.355	103.39	40.364	49.204	582.67	0.011643	18.047	0.076400	vapor
535.69	400.00	9.9111	0.10090	19.940	24.404	103.48	40.424	49.262	583.16	0.011575	18.071	0.076600	vapor
536.69	400.00	9.8921	0.10109	19.981	24.454	103.58	40.483	49.319	583.64	0.011508	18.095	0.076800	vapor
537.69	400.00	9.8732	0.10128	20.022	24.503	103.67	40.543	49.377	584.12	0.011440	18.120	0.077000	vapor
538.69	400.00	9.8543	0.10148	20.063	24.553	103.76	40.603	49.434	584.60	0.011374	18.144	0.077200	vapor
539.69	400.00	9.8356	0.10167	20.104	24.602	103.85	40.663	49.492	585.09	0.011307	18.168	0.077400	vapor
540.69	400.00	9.8169	0.10187	20.145	24.652	103.94	40.722	49.549	585.57	0.011241	18.193	0.077600	vapor
541.69	400.00	9.7982	0.10206	20.186	24.701	104.03	40.782	49.607	586.05	0.011176	18.217	0.077801	vapor
